Date/Time,Unit,Value,
26/05/22 17:02:01,%RH,65,27
26/05/22 18:02:01,%RH,65,421
26/05/22 19:02:01,%RH,66,328
26/05/22 20:02:01,%RH,67,98
26/05/22 21:02:01,%RH,68,876
26/05/22 22:02:01,%RH,68,578
26/05/22 23:02:01,%RH,68,429
27/05/22 0:02:01,%RH,69,769
27/05/22 1:02:01,%RH,69,472
27/05/22 2:02:01,%RH,69,472
27/05/22 3:02:01,%RH,69,25
27/05/22 4:02:01,%RH,69,174
27/05/22 5:02:01,%RH,68,876
27/05/22 6:02:01,%RH,67,98
27/05/22 7:02:01,%RH,67,83
27/05/22 8:02:01,%RH,67,8
27/05/22 9:02:01,%RH,66,328
27/05/22 10:02:01,%RH,65,421
27/05/22 11:02:01,%RH,63,598
27/05/22 12:02:01,%RH,64,512
27/05/22 13:02:01,%RH,63,445
27/05/22 14:02:01,%RH,62,375
27/05/22 15:02:01,%RH,62,68
27/05/22 16:02:01,%RH,61,914
27/05/22 17:02:01,%RH,61,761
27/05/22 18:02:01,%RH,62,68
27/05/22 19:02:01,%RH,63,445
27/05/22 20:02:01,%RH,65,118
27/05/22 21:02:01,%RH,65,724
27/05/22 22:02:01,%RH,66,177
27/05/22 23:02:01,%RH,66,26
28/05/22 0:02:01,%RH,66,328
28/05/22 1:02:01,%RH,66,93
28/05/22 2:02:01,%RH,67,8
28/05/22 3:02:01,%RH,66,177
28/05/22 4:02:01,%RH,65,724
28/05/22 5:02:01,%RH,65,875
28/05/22 6:02:01,%RH,64,815
28/05/22 7:02:01,%RH,64,815
28/05/22 8:02:01,%RH,64,55
28/05/22 9:02:01,%RH,64,55
28/05/22 10:02:01,%RH,64,815
28/05/22 11:02:01,%RH,61,914
28/05/22 12:02:01,%RH,63,14
28/05/22 13:02:01,%RH,62,987
28/05/22 14:02:01,%RH,62,987
28/05/22 15:02:01,%RH,63,903
28/05/22 16:02:01,%RH,64,55
28/05/22 17:02:01,%RH,64,815
28/05/22 18:02:01,%RH,65,27
28/05/22 19:02:01,%RH,65,875
28/05/22 20:02:01,%RH,66,478
28/05/22 21:02:01,%RH,66,93
28/05/22 22:02:01,%RH,67,531
28/05/22 23:02:01,%RH,67,68
29/05/22 0:02:01,%RH,68,279
29/05/22 1:02:01,%RH,68,727
29/05/22 2:02:01,%RH,68,876
29/05/22 3:02:01,%RH,70,362
29/05/22 4:02:01,%RH,71,838
29/05/22 5:02:01,%RH,73,11
29/05/22 6:02:01,%RH,73,596
29/05/22 7:02:01,%RH,75,629
29/05/22 8:02:01,%RH,75,484
29/05/22 9:02:01,%RH,75,629
29/05/22 10:02:01,%RH,75,629
29/05/22 11:02:01,%RH,75,484
29/05/22 12:02:01,%RH,74,324
29/05/22 13:02:01,%RH,74,469
29/05/22 14:02:01,%RH,73,45
29/05/22 15:02:01,%RH,72,132
29/05/22 16:02:01,%RH,71,396
29/05/22 17:02:01,%RH,70,658
29/05/22 18:02:01,%RH,70,51
29/05/22 19:02:01,%RH,70,51
29/05/22 20:02:01,%RH,70,362
29/05/22 21:02:01,%RH,71,101
29/05/22 22:02:01,%RH,71,838
29/05/22 23:02:01,%RH,71,543
30/05/22 0:02:01,%RH,71,838
30/05/22 1:02:01,%RH,72,719
30/05/22 2:02:01,%RH,73,11
30/05/22 3:02:01,%RH,73,45
30/05/22 4:02:01,%RH,73,158
30/05/22 5:02:01,%RH,74,179
30/05/22 6:02:01,%RH,74,33
30/05/22 7:02:01,%RH,74,179
30/05/22 8:02:01,%RH,74,615
30/05/22 9:02:01,%RH,74,615
30/05/22 10:02:01,%RH,75,195
30/05/22 11:02:01,%RH,75,484
30/05/22 12:02:01,%RH,74,905
30/05/22 13:02:01,%RH,73,742
30/05/22 14:02:01,%RH,73,887
30/05/22 15:02:01,%RH,73,304
30/05/22 16:02:01,%RH,73,158
30/05/22 17:02:01,%RH,72,572
30/05/22 18:02:01,%RH,72,279
30/05/22 19:02:01,%RH,72,865
30/05/22 20:02:01,%RH,73,158
30/05/22 21:02:01,%RH,73,742
30/05/22 22:02:01,%RH,74,33
30/05/22 23:02:01,%RH,73,887
31/05/22 0:02:01,%RH,74,324
31/05/22 1:02:01,%RH,74,469
31/05/22 2:02:01,%RH,74,324
31/05/22 3:02:01,%RH,74,615
31/05/22 4:02:01,%RH,75,5
31/05/22 5:02:01,%RH,74,615
31/05/22 6:02:01,%RH,76,62
31/05/22 7:02:01,%RH,75,34
31/05/22 8:02:01,%RH,76,62
31/05/22 9:02:01,%RH,74,615
31/05/22 10:02:01,%RH,74,469
31/05/22 11:02:01,%RH,74,324
31/05/22 12:02:01,%RH,72,572
31/05/22 13:02:01,%RH,72,572
31/05/22 14:02:01,%RH,73,596
