Date/Time,Unit,Value,
15/05/22 21:53:01,C,15,133
15/05/22 22:53:01,C,14,82
15/05/22 23:53:01,C,15,258
16/05/22 0:53:01,C,15,196
16/05/22 1:53:01,C,15,133
16/05/22 2:53:01,C,14,757
16/05/22 3:53:01,C,14,757
16/05/22 4:53:01,C,14,632
16/05/22 5:53:01,C,14,82
16/05/22 6:53:01,C,14,757
16/05/22 7:53:01,C,15,321
16/05/22 8:53:01,C,18,954
16/05/22 9:53:01,C,21,144
16/05/22 10:53:01,C,23,146
16/05/22 11:53:01,C,18,954
16/05/22 12:53:01,C,21,707
16/05/22 13:53:01,C,26,896
16/05/22 14:53:01,C,27,271
16/05/22 15:53:01,C,30,706
16/05/22 16:53:01,C,25,84
16/05/22 17:53:01,C,19,705
16/05/22 18:53:01,C,18,828
16/05/22 19:53:01,C,18,891
16/05/22 20:53:01,C,16,762
16/05/22 21:53:01,C,16,449
16/05/22 22:53:01,C,16,699
16/05/22 23:53:01,C,16,323
17/05/22 0:53:01,C,16,386
17/05/22 1:53:01,C,16,73
17/05/22 2:53:01,C,16,73
17/05/22 3:53:01,C,16,198
17/05/22 4:53:01,C,16,1
17/05/22 5:53:01,C,16,73
17/05/22 6:53:01,C,16,198
17/05/22 7:53:01,C,16,699
17/05/22 8:53:01,C,17,138
17/05/22 9:53:01,C,20,581
17/05/22 10:53:01,C,27,209
17/05/22 11:53:01,C,23,771
17/05/22 12:53:01,C,18,578
17/05/22 13:53:01,C,26,959
17/05/22 14:53:01,C,26,396
17/05/22 15:53:01,C,26,521
17/05/22 16:53:01,C,27,708
17/05/22 17:53:01,C,24,896
17/05/22 18:53:01,C,20,518
17/05/22 19:53:01,C,19,79
17/05/22 20:53:01,C,15,321
17/05/22 21:53:01,C,16,449
17/05/22 22:53:01,C,16,323
17/05/22 23:53:01,C,16,136
18/05/22 0:53:01,C,16,1
18/05/22 1:53:01,C,15,885
18/05/22 2:53:01,C,15,822
18/05/22 3:53:01,C,15,634
18/05/22 4:53:01,C,15,446
18/05/22 5:53:01,C,15,446
18/05/22 6:53:01,C,15,446
18/05/22 7:53:01,C,16,574
18/05/22 8:53:01,C,17,388
18/05/22 9:53:01,C,21,77
18/05/22 10:53:01,C,19,705
18/05/22 11:53:01,C,20,456
18/05/22 12:53:01,C,19,705
18/05/22 13:53:01,C,27,271
18/05/22 14:53:01,C,24,896
18/05/22 15:53:01,C,34,387
18/05/22 16:53:01,C,34,449
18/05/22 17:53:01,C,22,52
18/05/22 18:53:01,C,16,825
18/05/22 19:53:01,C,15,446
18/05/22 20:53:01,C,11,183
18/05/22 21:53:01,C,8,109
18/05/22 22:53:01,C,7,858
18/05/22 23:53:01,C,7,481
19/05/22 0:53:01,C,7,42
19/05/22 1:53:01,C,7,418
19/05/22 2:53:01,C,4,152
19/05/22 3:53:01,C,7,607
19/05/22 4:53:01,C,7,795
19/05/22 5:53:01,C,8,234
19/05/22 6:53:01,C,8,799
19/05/22 7:53:01,C,15,634
19/05/22 8:53:01,C,25,771
19/05/22 9:53:01,C,32,453
19/05/22 10:53:01,C,39,186
19/05/22 11:53:01,C,40,12
19/05/22 12:53:01,C,39,933
19/05/22 13:53:01,C,45,907
19/05/22 14:53:01,C,38,251
19/05/22 15:53:01,C,42,237
19/05/22 16:53:01,C,36,569
19/05/22 17:53:01,C,25,521
19/05/22 18:53:01,C,21,82
19/05/22 19:53:01,C,17,764
19/05/22 20:53:01,C,13,942
19/05/22 21:53:01,C,11,999
19/05/22 22:53:01,C,9,552
19/05/22 23:53:01,C,11,936
20/05/22 0:53:01,C,10,368
20/05/22 1:53:01,C,8,172
20/05/22 2:53:01,C,12,61
20/05/22 3:53:01,C,10,995
20/05/22 4:53:01,C,10,682
20/05/22 5:53:01,C,8,862
20/05/22 6:53:01,C,10,619
20/05/22 7:53:01,C,17,12
20/05/22 8:53:01,C,27,21
20/05/22 9:53:01,C,33,638
20/05/22 10:53:01,C,41,614
20/05/22 11:53:01,C,44,912
20/05/22 12:53:01,C,49,202
20/05/22 13:53:01,C,51,3
20/05/22 14:53:01,C,51,3
20/05/22 15:53:01,C,44,601
20/05/22 16:53:01,C,40,93
20/05/22 17:53:01,C,33,701
20/05/22 18:53:01,C,27,708
20/05/22 19:53:01,C,24,709
20/05/22 20:53:01,C,22,208
20/05/22 21:53:01,C,21,519
20/05/22 22:53:01,C,21,269
20/05/22 23:53:01,C,21,394
21/05/22 0:53:01,C,22,145
21/05/22 1:53:01,C,21,82
21/05/22 2:53:01,C,20,393
21/05/22 3:53:01,C,19,955
21/05/22 4:53:01,C,21,707
21/05/22 5:53:01,C,20,331
21/05/22 6:53:01,C,21,332
21/05/22 7:53:01,C,21,207
21/05/22 8:53:01,C,21,82
21/05/22 9:53:01,C,21,707
21/05/22 10:53:01,C,23,771
21/05/22 11:53:01,C,25,834
21/05/22 12:53:01,C,26,771
21/05/22 13:53:01,C,24,459
21/05/22 14:53:01,C,23,709
21/05/22 15:53:01,C,23,584
21/05/22 16:53:01,C,22,145
21/05/22 17:53:01,C,22,208
21/05/22 18:53:01,C,18,891
21/05/22 19:53:01,C,19,141
21/05/22 20:53:01,C,15,948
21/05/22 21:53:01,C,15,76
21/05/22 22:53:01,C,15,885
21/05/22 23:53:01,C,15,76
22/05/22 0:53:01,C,15,258
22/05/22 1:53:01,C,15,509
22/05/22 2:53:01,C,15,133
22/05/22 3:53:01,C,15,7
22/05/22 4:53:01,C,15,196
22/05/22 5:53:01,C,14,632
22/05/22 6:53:01,C,14,945
22/05/22 7:53:01,C,16,323
22/05/22 8:53:01,C,17,513
22/05/22 9:53:01,C,17,326
22/05/22 10:53:01,C,23,83
22/05/22 11:53:01,C,29,707
22/05/22 12:53:01,C,42,112
22/05/22 13:53:01,C,37,317
22/05/22 14:53:01,C,31,205
22/05/22 15:53:01,C,41,677
22/05/22 16:53:01,C,34,262
22/05/22 17:53:01,C,28,333
22/05/22 18:53:01,C,20,769
22/05/22 19:53:01,C,18,265
22/05/22 20:53:01,C,16,825
22/05/22 21:53:01,C,16,1
22/05/22 22:53:01,C,15,948
22/05/22 23:53:01,C,15,76
23/05/22 0:53:01,C,15,634
23/05/22 1:53:01,C,15,258
23/05/22 2:53:01,C,14,381
23/05/22 3:53:01,C,13,378
23/05/22 4:53:01,C,12,61
23/05/22 5:53:01,C,8,674
23/05/22 6:53:01,C,11,246
23/05/22 7:53:01,C,16,574
23/05/22 8:53:01,C,21,707
23/05/22 9:53:01,C,24,584
23/05/22 10:53:01,C,25,146
23/05/22 11:53:01,C,24,334
23/05/22 12:53:01,C,23,396
23/05/22 13:53:01,C,30,81
23/05/22 14:53:01,C,31,579
23/05/22 15:53:01,C,34,886
23/05/22 16:53:01,C,35,1
23/05/22 17:53:01,C,21,519
23/05/22 18:53:01,C,18,328
23/05/22 19:53:01,C,14,757
23/05/22 20:53:01,C,11,748
23/05/22 21:53:01,C,10,619
23/05/22 22:53:01,C,9,992
23/05/22 23:53:01,C,7,983
24/05/22 0:53:01,C,6,728
24/05/22 1:53:01,C,7,795
24/05/22 2:53:01,C,8,109
24/05/22 3:53:01,C,6,602
24/05/22 4:53:01,C,4,781
24/05/22 5:53:01,C,7,293
24/05/22 6:53:01,C,8,674
24/05/22 7:53:01,C,13,2
24/05/22 8:53:01,C,15,822
24/05/22 9:53:01,C,18,578
24/05/22 10:53:01,C,22,833
24/05/22 11:53:01,C,30,643
24/05/22 12:53:01,C,25,146
24/05/22 13:53:01,C,39,497
24/05/22 14:53:01,C,41,241
24/05/22 15:53:01,C,36,507
24/05/22 16:53:01,C,33,888
24/05/22 17:53:01,C,20,18
24/05/22 18:53:01,C,14,82
24/05/22 19:53:01,C,13,441
24/05/22 20:53:01,C,11,434
24/05/22 21:53:01,C,9,552
24/05/22 22:53:01,C,8,46
24/05/22 23:53:01,C,7,418
25/05/22 0:53:01,C,7,293
25/05/22 1:53:01,C,9,113
25/05/22 2:53:01,C,8,862
25/05/22 3:53:01,C,8,172
25/05/22 4:53:01,C,8,234
25/05/22 5:53:01,C,7,921
25/05/22 6:53:01,C,7,983
25/05/22 7:53:01,C,12,689
25/05/22 8:53:01,C,21,645
25/05/22 9:53:01,C,28,645
25/05/22 10:53:01,C,36,7
25/05/22 11:53:01,C,42,859
25/05/22 12:53:01,C,45,37
25/05/22 13:53:01,C,46,964
25/05/22 14:53:01,C,43,793
25/05/22 15:53:01,C,42,486
25/05/22 16:53:01,C,39,124
25/05/22 17:53:01,C,23,333
25/05/22 18:53:01,C,19,204
25/05/22 19:53:01,C,17,263
25/05/22 20:53:01,C,15,258
25/05/22 21:53:01,C,13,441
25/05/22 22:53:01,C,13,942
25/05/22 23:53:01,C,13,692
26/05/22 0:53:01,C,13,942
26/05/22 1:53:01,C,13,754
26/05/22 2:53:01,C,13,692
26/05/22 3:53:01,C,13,88
26/05/22 4:53:01,C,14,5
26/05/22 5:53:01,C,13,88
26/05/22 6:53:01,C,14,68
26/05/22 7:53:01,C,19,893
26/05/22 8:53:01,C,29,395
26/05/22 9:53:01,C,36,133
26/05/22 10:53:01,C,42,5
26/05/22 11:53:01,C,44,726
26/05/22 12:53:01,C,47,586
26/05/22 13:53:01,C,50,134
26/05/22 14:53:01,C,48,207
26/05/22 15:53:01,C,48,705
26/05/22 16:53:01,C,45,659
26/05/22 17:53:01,C,30,955
26/05/22 18:53:01,C,23,834
26/05/22 19:53:01,C,20,706
26/05/22 20:53:01,C,19,58
26/05/22 21:53:01,C,16,386
26/05/22 22:53:01,C,18,703
26/05/22 23:53:01,C,17,576
27/05/22 0:53:01,C,17,2
27/05/22 1:53:01,C,16,825
27/05/22 2:53:01,C,16,511
27/05/22 3:53:01,C,17,138
27/05/22 4:53:01,C,17,513
27/05/22 5:53:01,C,17,576
27/05/22 6:53:01,C,17,764
27/05/22 7:53:01,C,23,208
27/05/22 8:53:01,C,30,706
27/05/22 9:53:01,C,40,182
27/05/22 10:53:01,C,45,223
27/05/22 11:53:01,C,44,477
27/05/22 12:53:01,C,52,245
27/05/22 13:53:01,C,54,666
27/05/22 14:53:01,C,53,549
27/05/22 15:53:01,C,51,686
27/05/22 16:53:01,C,47,89
27/05/22 17:53:01,C,31,392
27/05/22 18:53:01,C,24,396
27/05/22 19:53:01,C,21,19
27/05/22 20:53:01,C,17,75
27/05/22 21:53:01,C,15,196
27/05/22 22:53:01,C,16,637
27/05/22 23:53:01,C,18,14
28/05/22 0:53:01,C,17,952
28/05/22 1:53:01,C,18,77
28/05/22 2:53:01,C,19,267
28/05/22 3:53:01,C,19,58
28/05/22 4:53:01,C,19,79
28/05/22 5:53:01,C,18,954
28/05/22 6:53:01,C,18,891
28/05/22 7:53:01,C,25,271
28/05/22 8:53:01,C,34,886
28/05/22 9:53:01,C,44,788
28/05/22 10:53:01,C,51,189
28/05/22 11:53:01,C,53,797
28/05/22 12:53:01,C,54,604
28/05/22 13:53:01,C,52,369
28/05/22 14:53:01,C,47,462
28/05/22 15:53:01,C,45,534
28/05/22 16:53:01,C,41,739
28/05/22 17:53:01,C,27,958
28/05/22 18:53:01,C,22,208
28/05/22 19:53:01,C,19,893
28/05/22 20:53:01,C,16,323
28/05/22 21:53:01,C,13,692
28/05/22 22:53:01,C,12,814
28/05/22 23:53:01,C,12,375
29/05/22 0:53:01,C,12,5
29/05/22 1:53:01,C,13,817
29/05/22 2:53:01,C,15,509
29/05/22 3:53:01,C,15,572
29/05/22 4:53:01,C,15,634
29/05/22 5:53:01,C,15,76
29/05/22 6:53:01,C,16,73
29/05/22 7:53:01,C,18,453
29/05/22 8:53:01,C,20,581
29/05/22 9:53:01,C,22,395
29/05/22 10:53:01,C,24,209
29/05/22 11:53:01,C,23,21
29/05/22 12:53:01,C,23,959
29/05/22 13:53:01,C,25,959
29/05/22 14:53:01,C,37,566
29/05/22 15:53:01,C,35,572
29/05/22 16:53:01,C,27,833
29/05/22 17:53:01,C,25,84
29/05/22 18:53:01,C,20,581
29/05/22 19:53:01,C,19,517
29/05/22 20:53:01,C,17,138
29/05/22 21:53:01,C,16,261
29/05/22 22:53:01,C,16,136
29/05/22 23:53:01,C,16,1
30/05/22 0:53:01,C,15,948
30/05/22 1:53:01,C,15,76
30/05/22 2:53:01,C,15,634
30/05/22 3:53:01,C,15,509
30/05/22 4:53:01,C,15,572
30/05/22 5:53:01,C,14,757
30/05/22 6:53:01,C,15,509
30/05/22 7:53:01,C,15,948
30/05/22 8:53:01,C,17,952
30/05/22 9:53:01,C,16,95
30/05/22 10:53:01,C,18,766
30/05/22 11:53:01,C,21,645
30/05/22 12:53:01,C,38,314
30/05/22 13:53:01,C,26,521
30/05/22 14:53:01,C,22,771
30/05/22 15:53:01,C,25,896
30/05/22 16:53:01,C,25,271
30/05/22 17:53:01,C,20,518
30/05/22 18:53:01,C,19,141
30/05/22 19:53:01,C,18,77
30/05/22 20:53:01,C,16,574
30/05/22 21:53:01,C,16,511
30/05/22 22:53:01,C,15,258
30/05/22 23:53:01,C,16,261
31/05/22 0:53:01,C,14,444
31/05/22 1:53:01,C,13,88
31/05/22 2:53:01,C,15,948
31/05/22 3:53:01,C,15,384
31/05/22 4:53:01,C,15,509
31/05/22 5:53:01,C,15,258
31/05/22 6:53:01,C,15,634
31/05/22 7:53:01,C,17,576
31/05/22 8:53:01,C,21,394
31/05/22 9:53:01,C,24,146
31/05/22 10:53:01,C,27,271
31/05/22 11:53:01,C,34,13
31/05/22 12:53:01,C,25,834
31/05/22 13:53:01,C,20,581
31/05/22 14:53:01,C,28,645
31/05/22 15:53:01,C,23,584
31/05/22 16:53:01,C,23,83
31/05/22 17:53:01,C,26,646
31/05/22 18:53:01,C,23,83
31/05/22 19:53:01,C,20,393
31/05/22 20:53:01,C,18,703
31/05/22 21:53:01,C,18,14
31/05/22 22:53:01,C,17,889
31/05/22 23:53:01,C,17,326
1/6/2022 0:53,C,15,948
1/6/2022 1:53,C,16,136
1/6/2022 2:53,C,16,637
1/6/2022 3:53,C,14,569
1/6/2022 4:53,C,16,261
1/6/2022 5:53,C,16,386
1/6/2022 6:53,C,14,882
1/6/2022 7:53,C,15,133
1/6/2022 8:53,C,24,396
1/6/2022 9:53,C,30,81
1/6/2022 10:53,C,35,883
1/6/2022 11:53,C,34,75
1/6/2022 12:53,C,28,395
1/6/2022 13:53,C,21,457
1/6/2022 14:53,C,23,208
1/6/2022 15:53,C,23,208
1/6/2022 16:53,C,25,584
1/6/2022 17:53,C,24,771
1/6/2022 18:53,C,18,77
1/6/2022 19:53,C,17,326
1/6/2022 20:53,C,15,697
1/6/2022 21:53,C,15,7
1/6/2022 22:53,C,13,629
1/6/2022 23:53,C,13,692
2/6/2022 0:53,C,13,378
2/6/2022 1:53,C,13,566
2/6/2022 2:53,C,13,2
2/6/2022 3:53,C,13,127
2/6/2022 4:53,C,13,566
2/6/2022 5:53,C,14,13
2/6/2022 6:53,C,14,506
2/6/2022 7:53,C,15,822
2/6/2022 8:53,C,17,513
2/6/2022 9:53,C,26,584
2/6/2022 10:53,C,34,449
2/6/2022 11:53,C,30,19
2/6/2022 12:53,C,39,56
2/6/2022 13:53,C,40,68
2/6/2022 14:53,C,38,501
2/6/2022 15:53,C,34,761
2/6/2022 16:53,C,30,955
2/6/2022 17:53,C,25,646
2/6/2022 18:53,C,19,79
2/6/2022 19:53,C,19,767
2/6/2022 20:53,C,16,136
2/6/2022 21:53,C,15,572
2/6/2022 22:53,C,13,127
2/6/2022 23:53,C,14,632
3/6/2022 0:53,C,13,942
3/6/2022 1:53,C,14,381
3/6/2022 2:53,C,13,942
3/6/2022 3:53,C,13,441
3/6/2022 4:53,C,12,124
3/6/2022 5:53,C,13,65
3/6/2022 6:53,C,14,256
3/6/2022 7:53,C,17,889
3/6/2022 8:53,C,27,84
3/6/2022 9:53,C,20,143
3/6/2022 10:53,C,28,333
3/6/2022 11:53,C,39,124
3/6/2022 12:53,C,42,237
3/6/2022 13:53,C,28,458
3/6/2022 14:53,C,30,768
3/6/2022 15:53,C,19,204
3/6/2022 16:53,C,27,521
3/6/2022 17:53,C,21,832
3/6/2022 18:53,C,22,2
3/6/2022 19:53,C,19,767
3/6/2022 20:53,C,17,451
3/6/2022 21:53,C,16,323
3/6/2022 22:53,C,15,572
3/6/2022 23:53,C,15,446
4/6/2022 0:53,C,14,569
4/6/2022 1:53,C,13,65
4/6/2022 2:53,C,14,757
4/6/2022 3:53,C,15,8
4/6/2022 4:53,C,13,315
4/6/2022 5:53,C,12,563
4/6/2022 6:53,C,14,68
4/6/2022 7:53,C,16,825
4/6/2022 8:53,C,20,894
4/6/2022 9:53,C,26,271
4/6/2022 10:53,C,18,954
4/6/2022 11:53,C,29,894
4/6/2022 12:53,C,33,139
4/6/2022 13:53,C,44,352
4/6/2022 14:53,C,43,979
4/6/2022 15:53,C,43,46
4/6/2022 16:53,C,41,54
4/6/2022 17:53,C,24,959
4/6/2022 18:53,C,19,16
4/6/2022 19:53,C,17,138
4/6/2022 20:53,C,14,193
4/6/2022 21:53,C,11,58
4/6/2022 22:53,C,9,803
4/6/2022 23:53,C,9,929
5/6/2022 0:53,C,11,121
5/6/2022 1:53,C,10,744
5/6/2022 2:53,C,13,692
5/6/2022 3:53,C,14,68
5/6/2022 4:53,C,13,441
5/6/2022 5:53,C,14,68
5/6/2022 6:53,C,14,757
5/6/2022 7:53,C,16,261
5/6/2022 8:53,C,20,518
5/6/2022 9:53,C,33,264
5/6/2022 10:53,C,34,512
5/6/2022 11:53,C,38,501
5/6/2022 12:53,C,48,456
5/6/2022 13:53,C,47,89
5/6/2022 14:53,C,46,84
5/6/2022 15:53,C,45,161
5/6/2022 16:53,C,41,552
5/6/2022 17:53,C,25,21
5/6/2022 18:53,C,22,27
5/6/2022 19:53,C,19,893
5/6/2022 20:53,C,13,629
5/6/2022 21:53,C,10,556
5/6/2022 22:53,C,9,364
5/6/2022 23:53,C,9,176
6/6/2022 0:53,C,9,929
6/6/2022 1:53,C,13,127
6/6/2022 2:53,C,11,183
6/6/2022 3:53,C,9,615
6/6/2022 4:53,C,11,685
6/6/2022 5:53,C,12,563
6/6/2022 6:53,C,12,814
6/6/2022 7:53,C,16,762
6/6/2022 8:53,C,20,831
6/6/2022 9:53,C,27,84
6/6/2022 10:53,C,40,369
6/6/2022 11:53,C,42,112
6/6/2022 12:53,C,37,254
6/6/2022 13:53,C,41,677
6/6/2022 14:53,C,47,648
6/6/2022 15:53,C,44,85
6/6/2022 16:53,C,32,141
6/6/2022 17:53,C,28,21
6/6/2022 18:53,C,22,771
6/6/2022 19:53,C,20,644
6/6/2022 20:53,C,19,392
6/6/2022 21:53,C,18,641
6/6/2022 22:53,C,17,952
6/6/2022 23:53,C,12,375
7/6/2022 0:53,C,16,261
7/6/2022 1:53,C,14,5
7/6/2022 2:53,C,11,811
7/6/2022 3:53,C,9,678
7/6/2022 4:53,C,8,611
7/6/2022 5:53,C,8,109
7/6/2022 6:53,C,10,744
7/6/2022 7:53,C,17,701
7/6/2022 8:53,C,33,451
7/6/2022 9:53,C,39,248
7/6/2022 10:53,C,47,524
7/6/2022 11:53,C,48,953
7/6/2022 12:53,C,49,761
7/6/2022 13:53,C,50,9
7/6/2022 14:53,C,47,897
7/6/2022 15:53,C,46,28
7/6/2022 16:53,C,42,237
7/6/2022 17:53,C,26,834
7/6/2022 18:53,C,22,896
7/6/2022 19:53,C,19,454
7/6/2022 20:53,C,16,511
7/6/2022 21:53,C,16,1
7/6/2022 22:53,C,17,2
7/6/2022 23:53,C,17,764
8/6/2022 0:53,C,16,825
8/6/2022 1:53,C,16,825
8/6/2022 2:53,C,16,95
8/6/2022 3:53,C,16,95
8/6/2022 4:53,C,17,513
8/6/2022 5:53,C,17,451
8/6/2022 6:53,C,17,576
8/6/2022 7:53,C,18,202
8/6/2022 8:53,C,19,204
8/6/2022 9:53,C,20,393
8/6/2022 10:53,C,21,77
8/6/2022 11:53,C,21,457
8/6/2022 12:53,C,22,82
8/6/2022 13:53,C,26,459
8/6/2022 14:53,C,24,834
8/6/2022 15:53,C,30,831
8/6/2022 16:53,C,22,208
8/6/2022 17:53,C,21,269
8/6/2022 18:53,C,20,894
8/6/2022 19:53,C,19,83
8/6/2022 20:53,C,18,891
8/6/2022 21:53,C,18,265
8/6/2022 22:53,C,18,14
8/6/2022 23:53,C,17,513
9/6/2022 0:53,C,17,576
9/6/2022 1:53,C,17,388
9/6/2022 2:53,C,17,263
9/6/2022 3:53,C,17,12
9/6/2022 4:53,C,16,825
9/6/2022 5:53,C,16,386
9/6/2022 6:53,C,16,261
9/6/2022 7:53,C,18,766
9/6/2022 8:53,C,22,27
9/6/2022 9:53,C,27,396
9/6/2022 10:53,C,39,497
9/6/2022 11:53,C,45,223
9/6/2022 12:53,C,47,462
9/6/2022 13:53,C,48,767
9/6/2022 14:53,C,48,642
9/6/2022 15:53,C,48,705
9/6/2022 16:53,C,44,726
9/6/2022 17:53,C,28,146
9/6/2022 18:53,C,22,52
9/6/2022 19:53,C,20,456
9/6/2022 20:53,C,18,954
9/6/2022 21:53,C,16,323
9/6/2022 22:53,C,15,948
9/6/2022 23:53,C,16,386
10/6/2022 0:53,C,16,699
10/6/2022 1:53,C,16,136
10/6/2022 2:53,C,15,7
10/6/2022 3:53,C,14,569
10/6/2022 4:53,C,16,511
10/6/2022 5:53,C,15,76
10/6/2022 6:53,C,17,138
10/6/2022 7:53,C,21,207
10/6/2022 8:53,C,34,137
10/6/2022 9:53,C,43,17
10/6/2022 10:53,C,51,997
10/6/2022 11:53,C,54,169
10/6/2022 12:53,C,55,348
10/6/2022 13:53,C,54,79
10/6/2022 14:53,C,52,866
10/6/2022 15:53,C,51,376
10/6/2022 16:53,C,48,394
10/6/2022 17:53,C,30,269
10/6/2022 18:53,C,25,21
10/6/2022 19:53,C,22,645
10/6/2022 20:53,C,19,517
10/6/2022 21:53,C,16,637
10/6/2022 22:53,C,15,822
10/6/2022 23:53,C,16,511
11/6/2022 0:53,C,15,885
11/6/2022 1:53,C,17,451
11/6/2022 2:53,C,16,95
11/6/2022 3:53,C,16,887
11/6/2022 4:53,C,16,449
11/6/2022 5:53,C,16,386
11/6/2022 6:53,C,16,198
11/6/2022 7:53,C,20,205
11/6/2022 8:53,C,32,79
11/6/2022 9:53,C,42,299
11/6/2022 10:53,C,48,332
11/6/2022 11:53,C,52,183
11/6/2022 12:53,C,53,859
11/6/2022 13:53,C,55,348
11/6/2022 14:53,C,54,293
11/6/2022 15:53,C,53,176
11/6/2022 16:53,C,50,9
11/6/2022 17:53,C,33,326
11/6/2022 18:53,C,27,146
11/6/2022 19:53,C,23,771
11/6/2022 20:53,C,20,644
11/6/2022 21:53,C,18,766
11/6/2022 22:53,C,17,889
11/6/2022 23:53,C,17,889
12/6/2022 0:53,C,17,701
12/6/2022 1:53,C,18,14
12/6/2022 2:53,C,18,265
12/6/2022 3:53,C,16,511
12/6/2022 4:53,C,15,509
12/6/2022 5:53,C,15,76
12/6/2022 6:53,C,16,887
12/6/2022 7:53,C,21,645
12/6/2022 8:53,C,30,144
12/6/2022 9:53,C,40,58
12/6/2022 10:53,C,47,835
12/6/2022 11:53,C,50,9
12/6/2022 12:53,C,52,369
12/6/2022 13:53,C,52,928
12/6/2022 14:53,C,50,568
12/6/2022 15:53,C,51,65
12/6/2022 16:53,C,47,89
12/6/2022 17:53,C,32,16
12/6/2022 18:53,C,26,334
12/6/2022 19:53,C,23,959
12/6/2022 20:53,C,20,205
12/6/2022 21:53,C,17,639
12/6/2022 22:53,C,17,75
12/6/2022 23:53,C,16,825
13/06/22 0:53:01,C,16,699
13/06/22 1:53:01,C,17,513
13/06/22 2:53:01,C,18,265
13/06/22 3:53:01,C,18,578
13/06/22 4:53:01,C,18,328
13/06/22 5:53:01,C,16,574
13/06/22 6:53:01,C,17,827
13/06/22 7:53:01,C,21,457
13/06/22 8:53:01,C,31,517
13/06/22 9:53:01,C,40,743
13/06/22 10:53:01,C,51,314
13/06/22 11:53:01,C,53,797
13/06/22 12:53:01,C,54,169
13/06/22 13:53:01,C,55,844
13/06/22 14:53:01,C,49,45
13/06/22 15:53:01,C,50,506
13/06/22 16:53:01,C,46,529
13/06/22 17:53:01,C,33,264
13/06/22 18:53:01,C,26,896
13/06/22 19:53:01,C,24,521
13/06/22 20:53:01,C,20,831
13/06/22 21:53:01,C,18,39
13/06/22 22:53:01,C,17,701
13/06/22 23:53:01,C,18,77
14/06/22 0:53:01,C,18,265
14/06/22 1:53:01,C,16,887
14/06/22 2:53:01,C,16,637
14/06/22 3:53:01,C,15,258
14/06/22 4:53:01,C,16,449
14/06/22 5:53:01,C,17,827
14/06/22 6:53:01,C,18,77
