Date/Time,Unit,Value,
27/05/22 0:50:01,C,20,652
27/05/22 1:50:01,C,20,402
27/05/22 2:50:01,C,20,89
27/05/22 3:50:01,C,19,776
27/05/22 4:50:01,C,19,526
27/05/22 5:50:01,C,19,276
27/05/22 6:50:01,C,19,88
27/05/22 7:50:01,C,18,9
27/05/22 8:50:01,C,18,712
27/05/22 9:50:01,C,18,712
27/05/22 10:50:01,C,18,9
27/05/22 11:50:01,C,19,338
27/05/22 12:50:01,C,19,964
27/05/22 13:50:01,C,20,715
27/05/22 14:50:01,C,21,59
27/05/22 15:50:01,C,22,466
27/05/22 16:50:01,C,23,216
27/05/22 17:50:01,C,23,842
27/05/22 18:50:01,C,23,967
27/05/22 19:50:01,C,23,654
27/05/22 20:50:01,C,23,154
27/05/22 21:50:01,C,22,654
27/05/22 22:50:01,C,22,153
27/05/22 23:50:01,C,21,653
28/05/22 0:50:01,C,21,278
28/05/22 1:50:01,C,20,902
28/05/22 2:50:01,C,20,59
28/05/22 3:50:01,C,20,277
28/05/22 4:50:01,C,20,27
28/05/22 5:50:01,C,19,839
28/05/22 6:50:01,C,19,651
28/05/22 7:50:01,C,19,463
28/05/22 8:50:01,C,19,276
28/05/22 9:50:01,C,19,338
28/05/22 10:50:01,C,19,651
28/05/22 11:50:01,C,20,214
28/05/22 12:50:01,C,20,902
28/05/22 13:50:01,C,21,716
28/05/22 14:50:01,C,22,529
28/05/22 15:50:01,C,23,279
28/05/22 16:50:01,C,23,842
28/05/22 17:50:01,C,24,279
28/05/22 18:50:01,C,24,279
28/05/22 19:50:01,C,23,904
28/05/22 20:50:01,C,23,404
28/05/22 21:50:01,C,22,841
28/05/22 22:50:01,C,22,278
28/05/22 23:50:01,C,21,778
29/05/22 0:50:01,C,21,278
29/05/22 1:50:01,C,20,84
29/05/22 2:50:01,C,20,464
29/05/22 3:50:01,C,20,152
29/05/22 4:50:01,C,19,964
29/05/22 5:50:01,C,19,839
29/05/22 6:50:01,C,19,714
29/05/22 7:50:01,C,19,589
29/05/22 8:50:01,C,19,463
29/05/22 9:50:01,C,19,463
29/05/22 10:50:01,C,19,463
29/05/22 11:50:01,C,19,589
29/05/22 12:50:01,C,19,714
29/05/22 13:50:01,C,19,776
29/05/22 14:50:01,C,19,964
29/05/22 15:50:01,C,20,277
29/05/22 16:50:01,C,20,777
29/05/22 17:50:01,C,21,215
29/05/22 18:50:01,C,21,465
29/05/22 19:50:01,C,21,403
29/05/22 20:50:01,C,21,215
29/05/22 21:50:01,C,20,902
29/05/22 22:50:01,C,20,652
29/05/22 23:50:01,C,20,339
30/05/22 0:50:01,C,20,89
30/05/22 1:50:01,C,19,901
30/05/22 2:50:01,C,19,714
30/05/22 3:50:01,C,19,526
30/05/22 4:50:01,C,19,401
30/05/22 5:50:01,C,19,213
30/05/22 6:50:01,C,19,88
30/05/22 7:50:01,C,18,963
30/05/22 8:50:01,C,18,9
30/05/22 9:50:01,C,18,838
30/05/22 10:50:01,C,18,838
30/05/22 11:50:01,C,18,838
30/05/22 12:50:01,C,18,9
30/05/22 13:50:01,C,19,88
30/05/22 14:50:01,C,19,338
30/05/22 15:50:01,C,19,651
30/05/22 16:50:01,C,19,839
30/05/22 17:50:01,C,19,901
30/05/22 18:50:01,C,19,901
30/05/22 19:50:01,C,19,839
30/05/22 20:50:01,C,19,714
30/05/22 21:50:01,C,19,589
30/05/22 22:50:01,C,19,401
30/05/22 23:50:01,C,19,276
31/05/22 0:50:01,C,19,88
31/05/22 1:50:01,C,18,9
31/05/22 2:50:01,C,18,775
31/05/22 3:50:01,C,18,65
31/05/22 4:50:01,C,18,525
31/05/22 5:50:01,C,18,462
31/05/22 6:50:01,C,18,4
31/05/22 7:50:01,C,18,337
31/05/22 8:50:01,C,18,274
31/05/22 9:50:01,C,18,337
31/05/22 10:50:01,C,18,462
31/05/22 11:50:01,C,18,65
31/05/22 12:50:01,C,18,963
31/05/22 13:50:01,C,19,213
31/05/22 14:50:01,C,19,338
31/05/22 15:50:01,C,19,463
31/05/22 16:50:01,C,19,651
31/05/22 17:50:01,C,19,776
31/05/22 18:50:01,C,19,901
31/05/22 19:50:01,C,19,964
31/05/22 20:50:01,C,19,901
31/05/22 21:50:01,C,19,839
31/05/22 22:50:01,C,19,651
31/05/22 23:50:01,C,19,526
1/6/2022 0:50,C,19,401
1/6/2022 1:50,C,19,213
1/6/2022 2:50,C,19,88
1/6/2022 3:50,C,18,9
1/6/2022 4:50,C,18,838
1/6/2022 5:50,C,18,712
1/6/2022 6:50,C,18,212
1/6/2022 7:50,C,18,212
1/6/2022 8:50,C,18,149
1/6/2022 9:50,C,18,149
1/6/2022 10:50,C,18,337
1/6/2022 11:50,C,18,712
1/6/2022 12:50,C,19,213
1/6/2022 13:50,C,19,651
1/6/2022 14:50,C,19,901
1/6/2022 15:50,C,19,964
1/6/2022 16:50,C,20,89
1/6/2022 17:50,C,20,214
1/6/2022 18:50,C,20,277
1/6/2022 19:50,C,20,152
1/6/2022 20:50,C,19,964
1/6/2022 21:50,C,19,714
1/6/2022 22:50,C,19,463
1/6/2022 23:50,C,19,276
2/6/2022 0:50,C,19,25
2/6/2022 1:50,C,18,838
2/6/2022 2:50,C,18,65
2/6/2022 3:50,C,18,462
2/6/2022 4:50,C,18,274
2/6/2022 5:50,C,18,149
2/6/2022 6:50,C,18,24
2/6/2022 7:50,C,17,836
2/6/2022 8:50,C,17,774
2/6/2022 9:50,C,17,836
2/6/2022 10:50,C,17,961
2/6/2022 11:50,C,18,337
2/6/2022 12:50,C,18,712
2/6/2022 13:50,C,19,151
2/6/2022 14:50,C,19,776
2/6/2022 15:50,C,20,464
2/6/2022 16:50,C,20,965
2/6/2022 17:50,C,21,278
2/6/2022 18:50,C,21,403
2/6/2022 19:50,C,21,278
2/6/2022 20:50,C,20,965
2/6/2022 21:50,C,20,652
2/6/2022 22:50,C,20,277
2/6/2022 23:50,C,19,964
3/6/2022 0:50,C,19,651
3/6/2022 1:50,C,19,401
3/6/2022 2:50,C,19,213
3/6/2022 3:50,C,18,963
3/6/2022 4:50,C,18,775
3/6/2022 5:50,C,18,65
3/6/2022 6:50,C,18,462
3/6/2022 7:50,C,18,274
3/6/2022 8:50,C,18,149
3/6/2022 9:50,C,18,212
3/6/2022 10:50,C,18,4
3/6/2022 11:50,C,18,65
3/6/2022 12:50,C,19,25
3/6/2022 13:50,C,19,651
3/6/2022 14:50,C,20,214
3/6/2022 15:50,C,20,464
3/6/2022 16:50,C,20,527
3/6/2022 17:50,C,20,527
3/6/2022 18:50,C,20,527
3/6/2022 19:50,C,20,464
3/6/2022 20:50,C,20,339
3/6/2022 21:50,C,20,152
3/6/2022 22:50,C,19,901
3/6/2022 23:50,C,19,714
4/6/2022 0:50,C,19,463
4/6/2022 1:50,C,19,276
4/6/2022 2:50,C,19,88
4/6/2022 3:50,C,18,9
4/6/2022 4:50,C,18,775
4/6/2022 5:50,C,18,587
4/6/2022 6:50,C,18,462
4/6/2022 7:50,C,18,274
4/6/2022 8:50,C,18,212
4/6/2022 9:50,C,18,212
4/6/2022 10:50,C,18,4
4/6/2022 11:50,C,18,525
4/6/2022 12:50,C,18,712
4/6/2022 13:50,C,19,88
4/6/2022 14:50,C,19,714
4/6/2022 15:50,C,20,402
4/6/2022 16:50,C,21,153
4/6/2022 17:50,C,21,716
4/6/2022 18:50,C,21,966
4/6/2022 19:50,C,21,716
4/6/2022 20:50,C,21,34
4/6/2022 21:50,C,20,965
4/6/2022 22:50,C,20,527
4/6/2022 23:50,C,20,27
5/6/2022 0:50,C,19,651
5/6/2022 1:50,C,19,338
5/6/2022 2:50,C,19,25
5/6/2022 3:50,C,18,838
5/6/2022 4:50,C,18,65
5/6/2022 5:50,C,18,525
5/6/2022 6:50,C,18,4
5/6/2022 7:50,C,18,337
5/6/2022 8:50,C,18,274
5/6/2022 9:50,C,18,274
5/6/2022 10:50,C,18,462
5/6/2022 11:50,C,18,712
5/6/2022 12:50,C,19,88
5/6/2022 13:50,C,19,776
5/6/2022 14:50,C,20,59
5/6/2022 15:50,C,21,465
5/6/2022 16:50,C,22,91
5/6/2022 17:50,C,22,591
5/6/2022 18:50,C,22,716
5/6/2022 19:50,C,22,466
5/6/2022 20:50,C,22,91
5/6/2022 21:50,C,21,59
5/6/2022 22:50,C,21,153
5/6/2022 23:50,C,20,59
6/6/2022 0:50,C,20,152
6/6/2022 1:50,C,19,714
6/6/2022 2:50,C,19,401
6/6/2022 3:50,C,19,151
6/6/2022 4:50,C,18,9
6/6/2022 5:50,C,18,712
6/6/2022 6:50,C,18,525
6/6/2022 7:50,C,18,4
6/6/2022 8:50,C,18,274
6/6/2022 9:50,C,18,337
6/6/2022 10:50,C,18,462
6/6/2022 11:50,C,18,775
6/6/2022 12:50,C,19,213
6/6/2022 13:50,C,19,776
6/6/2022 14:50,C,20,402
6/6/2022 15:50,C,21,153
6/6/2022 16:50,C,21,841
6/6/2022 17:50,C,22,278
6/6/2022 18:50,C,22,341
6/6/2022 19:50,C,22,153
6/6/2022 20:50,C,21,903
6/6/2022 21:50,C,21,59
6/6/2022 22:50,C,21,278
6/6/2022 23:50,C,21,27
7/6/2022 0:50,C,20,715
7/6/2022 1:50,C,20,402
7/6/2022 2:50,C,20,89
7/6/2022 3:50,C,19,839
7/6/2022 4:50,C,19,589
7/6/2022 5:50,C,19,276
7/6/2022 6:50,C,18,963
7/6/2022 7:50,C,18,712
7/6/2022 8:50,C,18,587
7/6/2022 9:50,C,18,65
7/6/2022 10:50,C,18,9
7/6/2022 11:50,C,19,338
7/6/2022 12:50,C,19,964
7/6/2022 13:50,C,20,777
7/6/2022 14:50,C,21,59
7/6/2022 15:50,C,22,403
7/6/2022 16:50,C,23,29
7/6/2022 17:50,C,23,466
7/6/2022 18:50,C,23,529
7/6/2022 19:50,C,23,216
7/6/2022 20:50,C,22,841
7/6/2022 21:50,C,22,403
7/6/2022 22:50,C,21,966
7/6/2022 23:50,C,21,528
8/6/2022 0:50,C,21,215
8/6/2022 1:50,C,20,965
8/6/2022 2:50,C,20,715
8/6/2022 3:50,C,20,527
8/6/2022 4:50,C,20,339
8/6/2022 5:50,C,20,152
8/6/2022 6:50,C,20,27
8/6/2022 7:50,C,19,901
8/6/2022 8:50,C,19,839
8/6/2022 9:50,C,19,776
8/6/2022 10:50,C,19,776
8/6/2022 11:50,C,19,839
8/6/2022 12:50,C,19,901
8/6/2022 13:50,C,20,27
8/6/2022 14:50,C,20,214
8/6/2022 15:50,C,20,402
8/6/2022 16:50,C,20,59
8/6/2022 17:50,C,20,715
8/6/2022 18:50,C,20,777
8/6/2022 19:50,C,20,777
8/6/2022 20:50,C,20,715
8/6/2022 21:50,C,20,59
8/6/2022 22:50,C,20,464
8/6/2022 23:50,C,20,277
9/6/2022 0:50,C,20,152
9/6/2022 1:50,C,20,27
9/6/2022 2:50,C,19,901
9/6/2022 3:50,C,19,776
9/6/2022 4:50,C,19,714
9/6/2022 5:50,C,19,589
9/6/2022 6:50,C,19,463
9/6/2022 7:50,C,19,401
9/6/2022 8:50,C,19,276
9/6/2022 9:50,C,19,338
9/6/2022 10:50,C,19,463
9/6/2022 11:50,C,19,776
9/6/2022 12:50,C,20,277
9/6/2022 13:50,C,20,965
9/6/2022 14:50,C,21,778
9/6/2022 15:50,C,22,529
9/6/2022 16:50,C,23,154
9/6/2022 17:50,C,23,654
9/6/2022 18:50,C,23,779
9/6/2022 19:50,C,23,529
9/6/2022 20:50,C,23,91
9/6/2022 21:50,C,22,654
9/6/2022 22:50,C,22,216
9/6/2022 23:50,C,21,841
10/6/2022 0:50,C,21,465
10/6/2022 1:50,C,21,153
10/6/2022 2:50,C,20,902
10/6/2022 3:50,C,20,652
10/6/2022 4:50,C,20,464
10/6/2022 5:50,C,20,277
10/6/2022 6:50,C,20,89
10/6/2022 7:50,C,19,964
10/6/2022 8:50,C,19,901
10/6/2022 9:50,C,20,27
10/6/2022 10:50,C,20,277
10/6/2022 11:50,C,20,777
10/6/2022 12:50,C,21,465
10/6/2022 13:50,C,22,278
10/6/2022 14:50,C,23,29
10/6/2022 15:50,C,23,779
10/6/2022 16:50,C,24,404
10/6/2022 17:50,C,24,904
10/6/2022 18:50,C,24,967
10/6/2022 19:50,C,24,654
10/6/2022 20:50,C,24,154
10/6/2022 21:50,C,23,654
10/6/2022 22:50,C,23,216
10/6/2022 23:50,C,22,716
11/6/2022 0:50,C,22,278
11/6/2022 1:50,C,21,966
11/6/2022 2:50,C,21,653
11/6/2022 3:50,C,21,403
11/6/2022 4:50,C,21,153
11/6/2022 5:50,C,20,965
11/6/2022 6:50,C,20,777
11/6/2022 7:50,C,20,59
11/6/2022 8:50,C,20,464
11/6/2022 9:50,C,20,464
11/6/2022 10:50,C,20,715
11/6/2022 11:50,C,21,153
11/6/2022 12:50,C,21,778
11/6/2022 13:50,C,22,529
11/6/2022 14:50,C,23,279
11/6/2022 15:50,C,24,29
11/6/2022 16:50,C,24,654
11/6/2022 17:50,C,25,154
11/6/2022 18:50,C,25,279
11/6/2022 19:50,C,25,29
11/6/2022 20:50,C,24,592
11/6/2022 21:50,C,24,154
11/6/2022 22:50,C,23,654
11/6/2022 23:50,C,23,216
12/6/2022 0:50,C,22,841
12/6/2022 1:50,C,22,466
12/6/2022 2:50,C,22,153
12/6/2022 3:50,C,21,903
12/6/2022 4:50,C,21,653
12/6/2022 5:50,C,21,403
12/6/2022 6:50,C,21,153
12/6/2022 7:50,C,20,965
12/6/2022 8:50,C,20,84
12/6/2022 9:50,C,20,902
12/6/2022 10:50,C,21,153
12/6/2022 11:50,C,21,59
12/6/2022 12:50,C,22,153
12/6/2022 13:50,C,22,904
12/6/2022 14:50,C,23,592
12/6/2022 15:50,C,24,279
12/6/2022 16:50,C,24,842
12/6/2022 17:50,C,25,342
12/6/2022 18:50,C,25,404
12/6/2022 19:50,C,25,154
12/6/2022 20:50,C,24,717
12/6/2022 21:50,C,24,279
12/6/2022 22:50,C,23,779
12/6/2022 23:50,C,23,341
13/06/22 0:50:01,C,22,904
13/06/22 1:50:01,C,22,591
13/06/22 2:50:01,C,22,278
13/06/22 3:50:01,C,22,28
13/06/22 4:50:01,C,21,841
13/06/22 5:50:01,C,21,653
13/06/22 6:50:01,C,21,465
13/06/22 7:50:01,C,21,34
13/06/22 8:50:01,C,21,215
13/06/22 9:50:01,C,21,215
13/06/22 10:50:01,C,21,465
13/06/22 11:50:01,C,21,903
13/06/22 12:50:01,C,22,529
13/06/22 13:50:01,C,23,216
13/06/22 14:50:01,C,23,967
13/06/22 15:50:01,C,24,592
13/06/22 16:50:01,C,25,154
13/06/22 17:50:01,C,25,592
13/06/22 18:50:01,C,25,654
13/06/22 19:50:01,C,25,342
13/06/22 20:50:01,C,24,904
13/06/22 21:50:01,C,24,467
13/06/22 22:50:01,C,23,967
13/06/22 23:50:01,C,23,529
14/06/22 0:50:01,C,23,91
14/06/22 1:50:01,C,22,779
14/06/22 2:50:01,C,22,466
14/06/22 3:50:01,C,22,153
14/06/22 4:50:01,C,21,903
14/06/22 5:50:01,C,21,653
14/06/22 6:50:01,C,21,465
