Date/Time,Unit,Value,
14/05/22 17:48:01,%RH,53,9
14/05/22 18:48:01,%RH,51,596
14/05/22 19:48:01,%RH,65,167
14/05/22 20:48:01,%RH,78,165
14/05/22 21:48:01,%RH,81,448
14/05/22 22:48:01,%RH,83,894
14/05/22 23:48:01,%RH,83,766
15/05/22 0:48:01,%RH,84,911
15/05/22 1:48:01,%RH,88,658
15/05/22 2:48:01,%RH,84,276
15/05/22 3:48:01,%RH,82,997
15/05/22 4:48:01,%RH,85,29
15/05/22 5:48:01,%RH,89,883
15/05/22 6:48:01,%RH,89,639
15/05/22 7:48:01,%RH,87,42
15/05/22 8:48:01,%RH,88,164
15/05/22 9:48:01,%RH,81,578
15/05/22 10:48:01,%RH,74,266
15/05/22 11:48:01,%RH,70,686
15/05/22 12:48:01,%RH,66,599
15/05/22 13:48:01,%RH,67,594
15/05/22 14:48:01,%RH,73,583
15/05/22 15:48:01,%RH,70,964
15/05/22 16:48:01,%RH,70,267
15/05/22 17:48:01,%RH,79,881
15/05/22 18:48:01,%RH,83,382
15/05/22 19:48:01,%RH,87,545
15/05/22 20:48:01,%RH,91,82
15/05/22 21:48:01,%RH,92,18
15/05/22 22:48:01,%RH,91,97
15/05/22 23:48:01,%RH,90,976
16/05/22 0:48:01,%RH,89,883
16/05/22 1:48:01,%RH,87,172
16/05/22 2:48:01,%RH,87,172
16/05/22 3:48:01,%RH,88,164
16/05/22 4:48:01,%RH,91,97
16/05/22 5:48:01,%RH,88,904
16/05/22 6:48:01,%RH,90,37
16/05/22 7:48:01,%RH,87,917
16/05/22 8:48:01,%RH,81,448
16/05/22 9:48:01,%RH,81,707
16/05/22 10:48:01,%RH,81,448
16/05/22 11:48:01,%RH,80,275
16/05/22 12:48:01,%RH,91,218
16/05/22 13:48:01,%RH,88,41
16/05/22 14:48:01,%RH,80,144
16/05/22 15:48:01,%RH,73,857
16/05/22 16:48:01,%RH,74,266
16/05/22 17:48:01,%RH,82,483
16/05/22 18:48:01,%RH,83,254
16/05/22 19:48:01,%RH,85,794
16/05/22 20:48:01,%RH,89,639
16/05/22 21:48:01,%RH,90,976
16/05/22 22:48:01,%RH,91,7
16/05/22 23:48:01,%RH,91,459
17/05/22 0:48:01,%RH,91,7
17/05/22 1:48:01,%RH,92,896
17/05/22 2:48:01,%RH,95,2
17/05/22 3:48:01,%RH,94,81
17/05/22 4:48:01,%RH,96,761
17/05/22 5:48:01,%RH,95,487
17/05/22 6:48:01,%RH,94,551
17/05/22 7:48:01,%RH,94,669
17/05/22 8:48:01,%RH,95,254
17/05/22 9:48:01,%RH,91,97
17/05/22 10:48:01,%RH,86,547
17/05/22 11:48:01,%RH,83,51
17/05/22 12:48:01,%RH,86,171
17/05/22 13:48:01,%RH,86,297
17/05/22 14:48:01,%RH,79,75
17/05/22 15:48:01,%RH,83,254
17/05/22 16:48:01,%RH,78,298
17/05/22 17:48:01,%RH,77,9
17/05/22 18:48:01,%RH,78,828
17/05/22 19:48:01,%RH,81,966
17/05/22 20:48:01,%RH,84,53
17/05/22 21:48:01,%RH,86,797
17/05/22 22:48:01,%RH,89,395
17/05/22 23:48:01,%RH,91,339
18/05/22 0:48:01,%RH,91,58
18/05/22 1:48:01,%RH,92,896
18/05/22 2:48:01,%RH,93,134
18/05/22 3:48:01,%RH,93,727
18/05/22 4:48:01,%RH,94,316
18/05/22 5:48:01,%RH,95,137
18/05/22 6:48:01,%RH,94,786
18/05/22 7:48:01,%RH,95,719
18/05/22 8:48:01,%RH,95,952
18/05/22 9:48:01,%RH,96,645
18/05/22 10:48:01,%RH,95,836
18/05/22 11:48:01,%RH,95,487
18/05/22 12:48:01,%RH,93,963
18/05/22 13:48:01,%RH,91,97
18/05/22 14:48:01,%RH,86,547
18/05/22 15:48:01,%RH,84,276
18/05/22 16:48:01,%RH,72,623
18/05/22 17:48:01,%RH,64,591
18/05/22 18:48:01,%RH,62,705
18/05/22 19:48:01,%RH,69,428
18/05/22 20:48:01,%RH,73,31
18/05/22 21:48:01,%RH,78,32
18/05/22 22:48:01,%RH,81,448
18/05/22 23:48:01,%RH,86,422
19/05/22 0:48:01,%RH,88,164
19/05/22 1:48:01,%RH,92,539
19/05/22 2:48:01,%RH,90,5
19/05/22 3:48:01,%RH,93,963
19/05/22 4:48:01,%RH,95,2
19/05/22 5:48:01,%RH,96,991
19/05/22 6:48:01,%RH,95,719
19/05/22 7:48:01,%RH,97,22
19/05/22 8:48:01,%RH,93,727
19/05/22 9:48:01,%RH,77,99
19/05/22 10:48:01,%RH,66,884
19/05/22 11:48:01,%RH,61,975
19/05/22 12:48:01,%RH,61,242
19/05/22 13:48:01,%RH,58,875
19/05/22 14:48:01,%RH,57,681
19/05/22 15:48:01,%RH,51,904
19/05/22 16:48:01,%RH,42,761
19/05/22 17:48:01,%RH,44,46
19/05/22 18:48:01,%RH,49,109
19/05/22 19:48:01,%RH,55,724
19/05/22 20:48:01,%RH,61,682
19/05/22 21:48:01,%RH,67,453
19/05/22 22:48:01,%RH,69,708
19/05/22 23:48:01,%RH,82,74
20/05/22 0:48:01,%RH,83,382
20/05/22 1:48:01,%RH,82,225
20/05/22 2:48:01,%RH,90,249
20/05/22 3:48:01,%RH,93,49
20/05/22 4:48:01,%RH,94,434
20/05/22 5:48:01,%RH,93,371
20/05/22 6:48:01,%RH,92,299
20/05/22 7:48:01,%RH,91,459
20/05/22 8:48:01,%RH,83,638
20/05/22 9:48:01,%RH,74,266
20/05/22 10:48:01,%RH,66,313
20/05/22 11:48:01,%RH,56,479
20/05/22 12:48:01,%RH,48,64
20/05/22 13:48:01,%RH,50,356
20/05/22 14:48:01,%RH,47,697
20/05/22 15:48:01,%RH,46,117
20/05/22 16:48:01,%RH,45,4
20/05/22 17:48:01,%RH,47,855
20/05/22 18:48:01,%RH,49,889
20/05/22 19:48:01,%RH,50,356
20/05/22 20:48:01,%RH,59,24
20/05/22 21:48:01,%RH,62,997
20/05/22 22:48:01,%RH,66,313
20/05/22 23:48:01,%RH,61,975
21/05/22 0:48:01,%RH,63,142
21/05/22 1:48:01,%RH,52,674
21/05/22 2:48:01,%RH,50,45
21/05/22 3:48:01,%RH,53,747
21/05/22 4:48:01,%RH,55,269
21/05/22 5:48:01,%RH,54,814
21/05/22 6:48:01,%RH,57,381
21/05/22 7:48:01,%RH,65,741
21/05/22 8:48:01,%RH,66,171
21/05/22 9:48:01,%RH,66,456
21/05/22 10:48:01,%RH,64,302
21/05/22 11:48:01,%RH,65,23
21/05/22 12:48:01,%RH,62,997
21/05/22 13:48:01,%RH,63,868
21/05/22 14:48:01,%RH,63,868
21/05/22 15:48:01,%RH,65,23
21/05/22 16:48:01,%RH,72,761
21/05/22 17:48:01,%RH,73,857
21/05/22 18:48:01,%RH,81,188
21/05/22 19:48:01,%RH,85,669
21/05/22 20:48:01,%RH,86,547
21/05/22 21:48:01,%RH,87,669
21/05/22 22:48:01,%RH,89,761
21/05/22 23:48:01,%RH,89,149
22/05/22 0:48:01,%RH,89,27
22/05/22 1:48:01,%RH,89,395
22/05/22 2:48:01,%RH,90,613
22/05/22 3:48:01,%RH,89,272
22/05/22 4:48:01,%RH,85,416
22/05/22 5:48:01,%RH,91,339
22/05/22 6:48:01,%RH,94,786
22/05/22 7:48:01,%RH,94,551
22/05/22 8:48:01,%RH,93,371
22/05/22 9:48:01,%RH,93,845
22/05/22 10:48:01,%RH,92,6
22/05/22 11:48:01,%RH,88,164
22/05/22 12:48:01,%RH,81,448
22/05/22 13:48:01,%RH,76,295
22/05/22 14:48:01,%RH,75,622
22/05/22 15:48:01,%RH,67,736
22/05/22 16:48:01,%RH,66,456
22/05/22 17:48:01,%RH,64,302
22/05/22 18:48:01,%RH,71,657
22/05/22 19:48:01,%RH,74,945
22/05/22 20:48:01,%RH,77,233
22/05/22 21:48:01,%RH,82,354
22/05/22 22:48:01,%RH,85,164
22/05/22 23:48:01,%RH,87,545
23/05/22 0:48:01,%RH,90,855
23/05/22 1:48:01,%RH,91,218
23/05/22 2:48:01,%RH,91,7
23/05/22 3:48:01,%RH,92,777
23/05/22 4:48:01,%RH,91,218
23/05/22 5:48:01,%RH,88,781
23/05/22 6:48:01,%RH,89,761
23/05/22 7:48:01,%RH,91,7
23/05/22 8:48:01,%RH,88,781
23/05/22 9:48:01,%RH,84,148
23/05/22 10:48:01,%RH,83,126
23/05/22 11:48:01,%RH,91,97
23/05/22 12:48:01,%RH,89,517
23/05/22 13:48:01,%RH,80,405
23/05/22 14:48:01,%RH,67,736
23/05/22 15:48:01,%RH,68,302
23/05/22 16:48:01,%RH,56,479
23/05/22 17:48:01,%RH,55,269
23/05/22 18:48:01,%RH,59,173
23/05/22 19:48:01,%RH,63,142
23/05/22 20:48:01,%RH,69,7
23/05/22 21:48:01,%RH,74,266
23/05/22 22:48:01,%RH,78,96
23/05/22 23:48:01,%RH,81,578
24/05/22 0:48:01,%RH,82,225
24/05/22 1:48:01,%RH,84,657
24/05/22 2:48:01,%RH,86,547
24/05/22 3:48:01,%RH,87,42
24/05/22 4:48:01,%RH,88,288
24/05/22 5:48:01,%RH,90,249
24/05/22 6:48:01,%RH,90,976
24/05/22 7:48:01,%RH,91,82
24/05/22 8:48:01,%RH,87,545
24/05/22 9:48:01,%RH,82,612
24/05/22 10:48:01,%RH,76,832
24/05/22 11:48:01,%RH,66,171
24/05/22 12:48:01,%RH,61,975
24/05/22 13:48:01,%RH,60,653
24/05/22 14:48:01,%RH,57,81
24/05/22 15:48:01,%RH,54,357
24/05/22 16:48:01,%RH,50,822
24/05/22 17:48:01,%RH,53,135
24/05/22 18:48:01,%RH,57,681
24/05/22 19:48:01,%RH,62,997
24/05/22 20:48:01,%RH,67,168
24/05/22 21:48:01,%RH,73,583
24/05/22 22:48:01,%RH,76,295
24/05/22 23:48:01,%RH,79,355
25/05/22 0:48:01,%RH,82,354
25/05/22 1:48:01,%RH,85,29
25/05/22 2:48:01,%RH,87,42
25/05/22 3:48:01,%RH,88,904
25/05/22 4:48:01,%RH,88,904
25/05/22 5:48:01,%RH,91,339
25/05/22 6:48:01,%RH,92,6
25/05/22 7:48:01,%RH,90,127
25/05/22 8:48:01,%RH,86,422
25/05/22 9:48:01,%RH,73,447
25/05/22 10:48:01,%RH,63,288
25/05/22 11:48:01,%RH,49,109
25/05/22 12:48:01,%RH,42,278
25/05/22 13:48:01,%RH,45,641
25/05/22 14:48:01,%RH,45,323
25/05/22 15:48:01,%RH,45,959
25/05/22 16:48:01,%RH,44,685
25/05/22 17:48:01,%RH,45,959
25/05/22 18:48:01,%RH,49,578
25/05/22 19:48:01,%RH,55,875
25/05/22 20:48:01,%RH,60,8
25/05/22 21:48:01,%RH,64,13
25/05/22 22:48:01,%RH,69,848
25/05/22 23:48:01,%RH,70,686
26/05/22 0:48:01,%RH,74,674
26/05/22 1:48:01,%RH,74,538
26/05/22 2:48:01,%RH,76,429
26/05/22 3:48:01,%RH,71,242
26/05/22 4:48:01,%RH,61,388
26/05/22 5:48:01,%RH,55,269
26/05/22 6:48:01,%RH,55,724
26/05/22 7:48:01,%RH,55,875
26/05/22 8:48:01,%RH,56,328
26/05/22 9:48:01,%RH,50,201
26/05/22 10:48:01,%RH,44,845
26/05/22 11:48:01,%RH,40,7
26/05/22 12:48:01,%RH,38,42
26/05/22 13:48:01,%RH,35,562
26/05/22 14:48:01,%RH,32,383
26/05/22 15:48:01,%RH,34,896
26/05/22 16:48:01,%RH,35,229
26/05/22 17:48:01,%RH,33,559
26/05/22 18:48:01,%RH,42,278
26/05/22 19:48:01,%RH,47,54
26/05/22 20:48:01,%RH,49,265
26/05/22 21:48:01,%RH,54,357
26/05/22 22:48:01,%RH,56,629
26/05/22 23:48:01,%RH,59,914
27/05/22 0:48:01,%RH,62,121
27/05/22 1:48:01,%RH,60,21
27/05/22 2:48:01,%RH,56,328
27/05/22 3:48:01,%RH,52,59
27/05/22 4:48:01,%RH,47,67
27/05/22 5:48:01,%RH,43,725
27/05/22 6:48:01,%RH,44,845
27/05/22 7:48:01,%RH,46,751
27/05/22 8:48:01,%RH,45,4
27/05/22 9:48:01,%RH,40,658
27/05/22 10:48:01,%RH,35,728
27/05/22 11:48:01,%RH,31,37
27/05/22 12:48:01,%RH,28,307
27/05/22 13:48:01,%RH,23,989
27/05/22 14:48:01,%RH,22,417
27/05/22 15:48:01,%RH,26,71
27/05/22 16:48:01,%RH,25,379
27/05/22 17:48:01,%RH,23,466
27/05/22 18:48:01,%RH,34,229
27/05/22 19:48:01,%RH,39,19
27/05/22 20:48:01,%RH,42,6
27/05/22 21:48:01,%RH,45,482
27/05/22 22:48:01,%RH,45,482
27/05/22 23:48:01,%RH,45,959
28/05/22 0:48:01,%RH,48,953
28/05/22 1:48:01,%RH,49,734
28/05/22 2:48:01,%RH,40,82
28/05/22 3:48:01,%RH,35,229
28/05/22 4:48:01,%RH,36,226
28/05/22 5:48:01,%RH,34,396
28/05/22 6:48:01,%RH,36,557
28/05/22 7:48:01,%RH,39,19
28/05/22 8:48:01,%RH,40,7
28/05/22 9:48:01,%RH,40,333
28/05/22 10:48:01,%RH,36,888
28/05/22 11:48:01,%RH,37,218
28/05/22 12:48:01,%RH,33,727
28/05/22 13:48:01,%RH,32,214
28/05/22 14:48:01,%RH,33,224
28/05/22 15:48:01,%RH,34,729
28/05/22 16:48:01,%RH,35,728
28/05/22 17:48:01,%RH,34,61
28/05/22 18:48:01,%RH,36,557
28/05/22 19:48:01,%RH,41,631
28/05/22 20:48:01,%RH,45,959
28/05/22 21:48:01,%RH,49,422
28/05/22 22:48:01,%RH,51,904
28/05/22 23:48:01,%RH,54,205
29/05/22 0:48:01,%RH,59,618
29/05/22 1:48:01,%RH,71,242
29/05/22 2:48:01,%RH,79,487
29/05/22 3:48:01,%RH,82,74
29/05/22 4:48:01,%RH,85,164
29/05/22 5:48:01,%RH,85,37
29/05/22 6:48:01,%RH,86,672
29/05/22 7:48:01,%RH,86,422
29/05/22 8:48:01,%RH,85,29
29/05/22 9:48:01,%RH,82,869
29/05/22 10:48:01,%RH,82,96
29/05/22 11:48:01,%RH,79,355
29/05/22 12:48:01,%RH,76,295
29/05/22 13:48:01,%RH,72,898
29/05/22 14:48:01,%RH,66,884
29/05/22 15:48:01,%RH,61,242
29/05/22 16:48:01,%RH,56,629
29/05/22 17:48:01,%RH,54,814
29/05/22 18:48:01,%RH,55,572
29/05/22 19:48:01,%RH,57,531
29/05/22 20:48:01,%RH,60,358
29/05/22 21:48:01,%RH,62,56
29/05/22 22:48:01,%RH,67,736
29/05/22 23:48:01,%RH,70,407
30/05/22 0:48:01,%RH,73,31
30/05/22 1:48:01,%RH,79,355
30/05/22 2:48:01,%RH,80,797
30/05/22 3:48:01,%RH,80,928
30/05/22 4:48:01,%RH,81,707
30/05/22 5:48:01,%RH,84,53
30/05/22 6:48:01,%RH,85,669
30/05/22 7:48:01,%RH,86,422
30/05/22 8:48:01,%RH,89,883
30/05/22 9:48:01,%RH,87,296
30/05/22 10:48:01,%RH,88,658
30/05/22 11:48:01,%RH,85,669
30/05/22 12:48:01,%RH,81,318
30/05/22 13:48:01,%RH,76,832
30/05/22 14:48:01,%RH,75,756
30/05/22 15:48:01,%RH,77,766
30/05/22 16:48:01,%RH,74,402
30/05/22 17:48:01,%RH,74,538
30/05/22 18:48:01,%RH,76,295
30/05/22 19:48:01,%RH,76,564
30/05/22 20:48:01,%RH,78,96
30/05/22 21:48:01,%RH,79,75
30/05/22 22:48:01,%RH,80,13
30/05/22 23:48:01,%RH,81,448
31/05/22 0:48:01,%RH,81,578
31/05/22 1:48:01,%RH,81,966
31/05/22 2:48:01,%RH,83,894
31/05/22 3:48:01,%RH,85,794
31/05/22 4:48:01,%RH,88,658
31/05/22 5:48:01,%RH,87,917
31/05/22 6:48:01,%RH,87,545
31/05/22 7:48:01,%RH,87,296
31/05/22 8:48:01,%RH,87,296
31/05/22 9:48:01,%RH,84,21
31/05/22 10:48:01,%RH,80,405
31/05/22 11:48:01,%RH,77,233
31/05/22 12:48:01,%RH,79,619
31/05/22 13:48:01,%RH,84,911
31/05/22 14:48:01,%RH,87,42
31/05/22 15:48:01,%RH,84,276
31/05/22 16:48:01,%RH,82,483
31/05/22 17:48:01,%RH,81,188
31/05/22 18:48:01,%RH,78,563
31/05/22 19:48:01,%RH,77,9
31/05/22 20:48:01,%RH,79,619
31/05/22 21:48:01,%RH,80,667
31/05/22 22:48:01,%RH,80,13
31/05/22 23:48:01,%RH,80,144
1/6/2022 0:48,%RH,81,966
1/6/2022 1:48,%RH,84,911
1/6/2022 2:48,%RH,87,42
1/6/2022 3:48,%RH,88,41
1/6/2022 4:48,%RH,89,27
1/6/2022 5:48,%RH,92,6
1/6/2022 6:48,%RH,95,137
1/6/2022 7:48,%RH,94,786
1/6/2022 8:48,%RH,95,836
1/6/2022 9:48,%RH,92,539
1/6/2022 10:48,%RH,86,171
1/6/2022 11:48,%RH,78,32
1/6/2022 12:48,%RH,81,448
1/6/2022 13:48,%RH,85,669
1/6/2022 14:48,%RH,87,545
1/6/2022 15:48,%RH,85,29
1/6/2022 16:48,%RH,83,638
1/6/2022 17:48,%RH,84,276
1/6/2022 18:48,%RH,82,612
1/6/2022 19:48,%RH,84,911
1/6/2022 20:48,%RH,86,422
1/6/2022 21:48,%RH,87,47
1/6/2022 22:48,%RH,87,545
1/6/2022 23:48,%RH,88,535
2/6/2022 0:48,%RH,90,249
2/6/2022 1:48,%RH,90,127
2/6/2022 2:48,%RH,88,781
2/6/2022 3:48,%RH,90,613
2/6/2022 4:48,%RH,92,18
2/6/2022 5:48,%RH,90,976
2/6/2022 6:48,%RH,93,963
2/6/2022 7:48,%RH,95,137
2/6/2022 8:48,%RH,95,37
2/6/2022 9:48,%RH,95,836
2/6/2022 10:48,%RH,90,855
2/6/2022 11:48,%RH,88,904
2/6/2022 12:48,%RH,86,297
2/6/2022 13:48,%RH,80,275
2/6/2022 14:48,%RH,76,161
2/6/2022 15:48,%RH,70,686
2/6/2022 16:48,%RH,71,519
2/6/2022 17:48,%RH,69,568
2/6/2022 18:48,%RH,73,447
2/6/2022 19:48,%RH,75,216
2/6/2022 20:48,%RH,76,966
2/6/2022 21:48,%RH,78,828
2/6/2022 22:48,%RH,81,318
2/6/2022 23:48,%RH,85,37
3/6/2022 0:48,%RH,86,797
3/6/2022 1:48,%RH,87,47
3/6/2022 2:48,%RH,87,42
3/6/2022 3:48,%RH,87,545
3/6/2022 4:48,%RH,88,781
3/6/2022 5:48,%RH,89,761
3/6/2022 6:48,%RH,89,639
3/6/2022 7:48,%RH,88,658
3/6/2022 8:48,%RH,89,149
3/6/2022 9:48,%RH,76,564
3/6/2022 10:48,%RH,70,825
3/6/2022 11:48,%RH,66,884
3/6/2022 12:48,%RH,56,629
3/6/2022 13:48,%RH,64,446
3/6/2022 14:48,%RH,80,928
3/6/2022 15:48,%RH,81,58
3/6/2022 16:48,%RH,84,784
3/6/2022 17:48,%RH,81,707
3/6/2022 18:48,%RH,78,563
3/6/2022 19:48,%RH,76,966
3/6/2022 20:48,%RH,78,298
3/6/2022 21:48,%RH,83,894
3/6/2022 22:48,%RH,87,47
3/6/2022 23:48,%RH,88,164
4/6/2022 0:48,%RH,91,218
4/6/2022 1:48,%RH,90,492
4/6/2022 2:48,%RH,91,58
4/6/2022 3:48,%RH,92,419
4/6/2022 4:48,%RH,94,81
4/6/2022 5:48,%RH,94,786
4/6/2022 6:48,%RH,95,254
4/6/2022 7:48,%RH,96,183
4/6/2022 8:48,%RH,96,299
4/6/2022 9:48,%RH,94,434
4/6/2022 10:48,%RH,93,253
4/6/2022 11:48,%RH,92,539
4/6/2022 12:48,%RH,90,5
4/6/2022 13:48,%RH,87,172
4/6/2022 14:48,%RH,81,966
4/6/2022 15:48,%RH,75,891
4/6/2022 16:48,%RH,69,428
4/6/2022 17:48,%RH,66,27
4/6/2022 18:48,%RH,69,147
4/6/2022 19:48,%RH,75,756
4/6/2022 20:48,%RH,78,695
4/6/2022 21:48,%RH,81,578
4/6/2022 22:48,%RH,83,638
4/6/2022 23:48,%RH,85,794
5/6/2022 0:48,%RH,87,793
5/6/2022 1:48,%RH,89,395
5/6/2022 2:48,%RH,90,37
5/6/2022 3:48,%RH,90,976
5/6/2022 4:48,%RH,91,218
5/6/2022 5:48,%RH,92,6
5/6/2022 6:48,%RH,92,299
5/6/2022 7:48,%RH,91,58
5/6/2022 8:48,%RH,91,339
5/6/2022 9:48,%RH,83,254
5/6/2022 10:48,%RH,80,928
5/6/2022 11:48,%RH,76,429
5/6/2022 12:48,%RH,69,988
5/6/2022 13:48,%RH,68,443
5/6/2022 14:48,%RH,66,599
5/6/2022 15:48,%RH,62,56
5/6/2022 16:48,%RH,56,328
5/6/2022 17:48,%RH,54,357
5/6/2022 18:48,%RH,59,47
5/6/2022 19:48,%RH,65,884
5/6/2022 20:48,%RH,69,568
5/6/2022 21:48,%RH,73,173
5/6/2022 22:48,%RH,77,367
5/6/2022 23:48,%RH,81,188
6/6/2022 0:48,%RH,84,53
6/6/2022 1:48,%RH,87,669
6/6/2022 2:48,%RH,86,922
6/6/2022 3:48,%RH,88,535
6/6/2022 4:48,%RH,89,27
6/6/2022 5:48,%RH,90,5
6/6/2022 6:48,%RH,90,976
6/6/2022 7:48,%RH,91,218
6/6/2022 8:48,%RH,91,97
6/6/2022 9:48,%RH,87,793
6/6/2022 10:48,%RH,84,403
6/6/2022 11:48,%RH,77,766
6/6/2022 12:48,%RH,72,21
6/6/2022 13:48,%RH,69,568
6/6/2022 14:48,%RH,69,988
6/6/2022 15:48,%RH,69,7
6/6/2022 16:48,%RH,66,599
6/6/2022 17:48,%RH,69,147
6/6/2022 18:48,%RH,71,796
6/6/2022 19:48,%RH,76,26
6/6/2022 20:48,%RH,76,698
6/6/2022 21:48,%RH,79,92
6/6/2022 22:48,%RH,79,881
6/6/2022 23:48,%RH,81,448
7/6/2022 0:48,%RH,85,416
7/6/2022 1:48,%RH,84,276
7/6/2022 2:48,%RH,84,657
7/6/2022 3:48,%RH,85,164
7/6/2022 4:48,%RH,87,172
7/6/2022 5:48,%RH,88,164
7/6/2022 6:48,%RH,91,459
7/6/2022 7:48,%RH,93,371
7/6/2022 8:48,%RH,92,419
7/6/2022 9:48,%RH,81,966
7/6/2022 10:48,%RH,73,35
7/6/2022 11:48,%RH,68,725
7/6/2022 12:48,%RH,62,851
7/6/2022 13:48,%RH,61,95
7/6/2022 14:48,%RH,62,121
7/6/2022 15:48,%RH,59,321
7/6/2022 16:48,%RH,56,177
7/6/2022 17:48,%RH,55,724
7/6/2022 18:48,%RH,60,505
7/6/2022 19:48,%RH,65,23
7/6/2022 20:48,%RH,71,242
7/6/2022 21:48,%RH,76,161
7/6/2022 22:48,%RH,78,828
7/6/2022 23:48,%RH,80,928
8/6/2022 0:48,%RH,83,51
8/6/2022 1:48,%RH,88,904
8/6/2022 2:48,%RH,91,58
8/6/2022 3:48,%RH,92,658
8/6/2022 4:48,%RH,93,845
8/6/2022 5:48,%RH,94,434
8/6/2022 6:48,%RH,95,137
8/6/2022 7:48,%RH,95,719
8/6/2022 8:48,%RH,97,22
8/6/2022 9:48,%RH,97,106
8/6/2022 10:48,%RH,96,415
8/6/2022 11:48,%RH,96,876
8/6/2022 12:48,%RH,96,761
8/6/2022 13:48,%RH,95,952
8/6/2022 14:48,%RH,96,645
8/6/2022 15:48,%RH,96,415
8/6/2022 16:48,%RH,94,669
8/6/2022 17:48,%RH,95,836
8/6/2022 18:48,%RH,95,952
8/6/2022 19:48,%RH,95,952
8/6/2022 20:48,%RH,96,761
8/6/2022 21:48,%RH,95,603
8/6/2022 22:48,%RH,96,53
8/6/2022 23:48,%RH,96,183
9/6/2022 0:48,%RH,97,106
9/6/2022 1:48,%RH,96,53
9/6/2022 2:48,%RH,97,678
9/6/2022 3:48,%RH,97,22
9/6/2022 4:48,%RH,97,45
9/6/2022 5:48,%RH,97,45
9/6/2022 6:48,%RH,96,876
9/6/2022 7:48,%RH,98,248
9/6/2022 8:48,%RH,97,45
9/6/2022 9:48,%RH,97,22
9/6/2022 10:48,%RH,95,37
9/6/2022 11:48,%RH,91,218
9/6/2022 12:48,%RH,86,46
9/6/2022 13:48,%RH,81,188
9/6/2022 14:48,%RH,79,619
9/6/2022 15:48,%RH,75,891
9/6/2022 16:48,%RH,69,848
9/6/2022 17:48,%RH,64,302
9/6/2022 18:48,%RH,67,311
9/6/2022 19:48,%RH,71,657
9/6/2022 20:48,%RH,73,857
9/6/2022 21:48,%RH,77,233
9/6/2022 22:48,%RH,80,405
9/6/2022 23:48,%RH,82,869
10/6/2022 0:48,%RH,85,37
10/6/2022 1:48,%RH,86,46
10/6/2022 2:48,%RH,88,288
10/6/2022 3:48,%RH,89,517
10/6/2022 4:48,%RH,89,272
10/6/2022 5:48,%RH,90,37
10/6/2022 6:48,%RH,91,58
10/6/2022 7:48,%RH,92,896
10/6/2022 8:48,%RH,87,42
10/6/2022 9:48,%RH,81,318
10/6/2022 10:48,%RH,52,828
10/6/2022 11:48,%RH,63,288
10/6/2022 12:48,%RH,58,279
10/6/2022 13:48,%RH,53,747
10/6/2022 14:48,%RH,54,205
10/6/2022 15:48,%RH,51,904
10/6/2022 16:48,%RH,51,287
10/6/2022 17:48,%RH,47,697
10/6/2022 18:48,%RH,53,135
10/6/2022 19:48,%RH,58,577
10/6/2022 20:48,%RH,62,267
