Date/Time,Unit,Value,
16/05/22 9:52:01,C,19,663
16/05/22 10:52:01,C,20,414
16/05/22 11:52:01,C,18,975
16/05/22 12:52:01,C,19,413
16/05/22 13:52:01,C,22,541
16/05/22 14:52:01,C,24,291
16/05/22 15:52:01,C,26,728
16/05/22 16:52:01,C,24,229
16/05/22 17:52:01,C,19,913
16/05/22 18:52:01,C,19,413
16/05/22 19:52:01,C,19,35
16/05/22 20:52:01,C,17,66
16/05/22 21:52:01,C,17,41
16/05/22 22:52:01,C,17,347
16/05/22 23:52:01,C,16,972
17/05/22 0:52:01,C,16,972
17/05/22 1:52:01,C,16,408
17/05/22 2:52:01,C,16,283
17/05/22 3:52:01,C,16,283
17/05/22 4:52:01,C,16,32
17/05/22 5:52:01,C,15,97
17/05/22 6:52:01,C,15,97
17/05/22 7:52:01,C,16,283
17/05/22 8:52:01,C,16,471
17/05/22 9:52:01,C,18,85
17/05/22 10:52:01,C,22,728
17/05/22 11:52:01,C,21,728
17/05/22 12:52:01,C,18,599
17/05/22 13:52:01,C,23,979
17/05/22 14:52:01,C,24,41
17/05/22 15:52:01,C,24,541
17/05/22 16:52:01,C,25,729
17/05/22 17:52:01,C,24,291
17/05/22 18:52:01,C,21,728
17/05/22 19:52:01,C,20,664
17/05/22 20:52:01,C,18,161
17/05/22 21:52:01,C,18,224
17/05/22 22:52:01,C,17,598
17/05/22 23:52:01,C,17,34
18/05/22 0:52:01,C,16,784
18/05/22 1:52:01,C,16,596
18/05/22 2:52:01,C,16,345
18/05/22 3:52:01,C,16,158
18/05/22 4:52:01,C,15,907
18/05/22 5:52:01,C,15,782
18/05/22 6:52:01,C,15,594
18/05/22 7:52:01,C,16,95
18/05/22 8:52:01,C,16,721
18/05/22 9:52:01,C,19,225
18/05/22 10:52:01,C,18,537
18/05/22 11:52:01,C,19,475
18/05/22 12:52:01,C,18,975
18/05/22 13:52:01,C,23,416
18/05/22 14:52:01,C,22,666
18/05/22 15:52:01,C,28,602
18/05/22 16:52:01,C,30,413
18/05/22 17:52:01,C,22,728
18/05/22 18:52:01,C,19,976
18/05/22 19:52:01,C,18,537
18/05/22 20:52:01,C,15,531
18/05/22 21:52:01,C,13,527
18/05/22 22:52:01,C,12,461
18/05/22 23:52:01,C,12,22
19/05/22 0:52:01,C,11,145
19/05/22 1:52:01,C,11,145
19/05/22 2:52:01,C,9,13
19/05/22 3:52:01,C,10,204
19/05/22 4:52:01,C,9,891
19/05/22 5:52:01,C,9,64
19/05/22 6:52:01,C,9,765
19/05/22 7:52:01,C,12,963
19/05/22 8:52:01,C,18,286
19/05/22 9:52:01,C,21,728
19/05/22 10:52:01,C,26,41
19/05/22 11:52:01,C,28,914
19/05/22 12:52:01,C,28,477
19/05/22 13:52:01,C,32,285
19/05/22 14:52:01,C,31,786
19/05/22 15:52:01,C,35,466
19/05/22 16:52:01,C,35,92
19/05/22 17:52:01,C,25,916
19/05/22 18:52:01,C,24,479
19/05/22 19:52:01,C,21,477
19/05/22 20:52:01,C,18,474
19/05/22 21:52:01,C,16,909
19/05/22 22:52:01,C,15,406
19/05/22 23:52:01,C,14,905
20/05/22 0:52:01,C,14,404
20/05/22 1:52:01,C,13,213
20/05/22 2:52:01,C,13,652
20/05/22 3:52:01,C,12,9
20/05/22 4:52:01,C,12,21
20/05/22 5:52:01,C,11,646
20/05/22 6:52:01,C,12,22
20/05/22 7:52:01,C,16,533
20/05/22 8:52:01,C,20,101
20/05/22 9:52:01,C,23,541
20/05/22 10:52:01,C,28,54
20/05/22 11:52:01,C,31,911
20/05/22 12:52:01,C,36,9
20/05/22 13:52:01,C,39,268
20/05/22 14:52:01,C,41,448
20/05/22 15:52:01,C,41,261
20/05/22 16:52:01,C,40,203
20/05/22 17:52:01,C,34,593
20/05/22 18:52:01,C,30,226
20/05/22 19:52:01,C,27,353
20/05/22 20:52:01,C,25,854
20/05/22 21:52:01,C,24,979
20/05/22 22:52:01,C,24,604
20/05/22 23:52:01,C,24,916
21/05/22 0:52:01,C,24,791
21/05/22 1:52:01,C,24,604
21/05/22 2:52:01,C,24,854
21/05/22 3:52:01,C,23,854
21/05/22 4:52:01,C,24,229
21/05/22 5:52:01,C,23,416
21/05/22 6:52:01,C,23,103
21/05/22 7:52:01,C,21,665
21/05/22 8:52:01,C,22,103
21/05/22 9:52:01,C,22,29
21/05/22 10:52:01,C,23,729
21/05/22 11:52:01,C,25,104
21/05/22 12:52:01,C,25,354
21/05/22 13:52:01,C,24,166
21/05/22 14:52:01,C,24,229
21/05/22 15:52:01,C,23,416
21/05/22 16:52:01,C,22,228
21/05/22 17:52:01,C,22,353
21/05/22 18:52:01,C,19,6
21/05/22 19:52:01,C,19,225
21/05/22 20:52:01,C,17,222
21/05/22 21:52:01,C,16,658
21/05/22 22:52:01,C,16,658
21/05/22 23:52:01,C,16,533
22/05/22 0:52:01,C,16,95
22/05/22 1:52:01,C,16,22
22/05/22 2:52:01,C,15,907
22/05/22 3:52:01,C,15,844
22/05/22 4:52:01,C,15,97
22/05/22 5:52:01,C,15,3
22/05/22 6:52:01,C,15,3
22/05/22 7:52:01,C,15,782
22/05/22 8:52:01,C,16,784
22/05/22 9:52:01,C,16,658
22/05/22 10:52:01,C,20,664
22/05/22 11:52:01,C,24,979
22/05/22 12:52:01,C,28,29
22/05/22 13:52:01,C,29,851
22/05/22 14:52:01,C,27,103
22/05/22 15:52:01,C,34,281
22/05/22 16:52:01,C,31,99
22/05/22 17:52:01,C,25,729
22/05/22 18:52:01,C,22,415
22/05/22 19:52:01,C,20,476
22/05/22 20:52:01,C,19,225
22/05/22 21:52:01,C,18,411
22/05/22 22:52:01,C,17,598
22/05/22 23:52:01,C,17,222
23/05/22 0:52:01,C,16,846
23/05/22 1:52:01,C,16,408
23/05/22 2:52:01,C,15,531
23/05/22 3:52:01,C,14,592
23/05/22 4:52:01,C,13,902
23/05/22 5:52:01,C,12,273
23/05/22 6:52:01,C,13,213
23/05/22 7:52:01,C,15,469
23/05/22 8:52:01,C,18,912
23/05/22 9:52:01,C,20,476
23/05/22 10:52:01,C,21,54
23/05/22 11:52:01,C,20,789
23/05/22 12:52:01,C,20,727
23/05/22 13:52:01,C,24,791
23/05/22 14:52:01,C,26,353
23/05/22 15:52:01,C,28,602
23/05/22 16:52:01,C,31,724
23/05/22 17:52:01,C,22,103
23/05/22 18:52:01,C,20,226
23/05/22 19:52:01,C,17,41
23/05/22 20:52:01,C,14,842
23/05/22 21:52:01,C,13,652
23/05/22 22:52:01,C,12,775
23/05/22 23:52:01,C,11,646
24/05/22 0:52:01,C,10,643
24/05/22 1:52:01,C,10,643
24/05/22 2:52:01,C,10,455
24/05/22 3:52:01,C,9,264
24/05/22 4:52:01,C,8,26
24/05/22 5:52:01,C,9,75
24/05/22 6:52:01,C,9,514
24/05/22 7:52:01,C,12,712
24/05/22 8:52:01,C,14,153
24/05/22 9:52:01,C,16,32
24/05/22 10:52:01,C,18,912
24/05/22 11:52:01,C,23,103
24/05/22 12:52:01,C,21,602
24/05/22 13:52:01,C,27,603
24/05/22 14:52:01,C,30,475
24/05/22 15:52:01,C,30,475
24/05/22 16:52:01,C,31,349
24/05/22 17:52:01,C,20,789
24/05/22 18:52:01,C,17,848
24/05/22 19:52:01,C,16,22
24/05/22 20:52:01,C,14,404
24/05/22 21:52:01,C,13,151
24/05/22 22:52:01,C,12,22
24/05/22 23:52:01,C,11,458
25/05/22 0:52:01,C,10,769
25/05/22 1:52:01,C,11,145
25/05/22 2:52:01,C,10,643
25/05/22 3:52:01,C,10,142
25/05/22 4:52:01,C,9,891
25/05/22 5:52:01,C,9,389
25/05/22 6:52:01,C,9,452
25/05/22 7:52:01,C,12,336
25/05/22 8:52:01,C,16,408
25/05/22 9:52:01,C,19,788
25/05/22 10:52:01,C,23,541
25/05/22 11:52:01,C,27,416
25/05/22 12:52:01,C,30,912
25/05/22 13:52:01,C,33,72
25/05/22 14:52:01,C,35,342
25/05/22 15:52:01,C,36,651
25/05/22 16:52:01,C,36,775
25/05/22 17:52:01,C,24,604
25/05/22 18:52:01,C,22,541
25/05/22 19:52:01,C,20,977
25/05/22 20:52:01,C,18,912
25/05/22 21:52:01,C,17,66
25/05/22 22:52:01,C,17,34
25/05/22 23:52:01,C,16,909
26/05/22 0:52:01,C,16,658
26/05/22 1:52:01,C,16,32
26/05/22 2:52:01,C,15,656
26/05/22 3:52:01,C,15,656
26/05/22 4:52:01,C,15,719
26/05/22 5:52:01,C,15,469
26/05/22 6:52:01,C,15,406
26/05/22 7:52:01,C,19,1
26/05/22 8:52:01,C,21,602
26/05/22 9:52:01,C,24,291
26/05/22 10:52:01,C,27,54
26/05/22 11:52:01,C,29,726
26/05/22 12:52:01,C,33,408
26/05/22 13:52:01,C,36,9
26/05/22 14:52:01,C,39,33
26/05/22 15:52:01,C,42,755
26/05/22 16:52:01,C,44,436
26/05/22 17:52:01,C,31,349
26/05/22 18:52:01,C,29,227
26/05/22 19:52:01,C,26,916
26/05/22 20:52:01,C,24,729
26/05/22 21:52:01,C,22,728
26/05/22 22:52:01,C,22,853
26/05/22 23:52:01,C,22,165
27/05/22 0:52:01,C,20,789
27/05/22 1:52:01,C,19,913
27/05/22 2:52:01,C,19,413
27/05/22 3:52:01,C,19,788
27/05/22 4:52:01,C,19,726
27/05/22 5:52:01,C,19,475
27/05/22 6:52:01,C,19,538
27/05/22 7:52:01,C,23,103
27/05/22 8:52:01,C,24,729
27/05/22 9:52:01,C,29,227
27/05/22 10:52:01,C,32,348
27/05/22 11:52:01,C,33,346
27/05/22 12:52:01,C,37,835
27/05/22 13:52:01,C,42,133
27/05/22 14:52:01,C,45,369
27/05/22 15:52:01,C,46,613
27/05/22 16:52:01,C,46,178
27/05/22 17:52:01,C,33,595
27/05/22 18:52:01,C,30,413
27/05/22 19:52:01,C,27,79
27/05/22 20:52:01,C,24,604
27/05/22 21:52:01,C,23,353
27/05/22 22:52:01,C,23,353
27/05/22 23:52:01,C,22,666
28/05/22 0:52:01,C,21,352
28/05/22 1:52:01,C,20,727
28/05/22 2:52:01,C,21,915
28/05/22 3:52:01,C,21,853
28/05/22 4:52:01,C,21,29
28/05/22 5:52:01,C,21,102
28/05/22 6:52:01,C,20,852
28/05/22 7:52:01,C,24,729
28/05/22 8:52:01,C,27,291
28/05/22 9:52:01,C,32,847
28/05/22 10:52:01,C,35,778
28/05/22 11:52:01,C,38,645
28/05/22 12:52:01,C,40,576
28/05/22 13:52:01,C,41,12
28/05/22 14:52:01,C,40,327
28/05/22 15:52:01,C,41,261
28/05/22 16:52:01,C,41,51
28/05/22 17:52:01,C,28,977
28/05/22 18:52:01,C,27,103
28/05/22 19:52:01,C,25,41
28/05/22 20:52:01,C,22,541
28/05/22 21:52:01,C,20,602
28/05/22 22:52:01,C,19,413
28/05/22 23:52:01,C,18,537
29/05/22 0:52:01,C,17,222
29/05/22 1:52:01,C,16,22
29/05/22 2:52:01,C,16,471
29/05/22 3:52:01,C,16,345
29/05/22 4:52:01,C,16,283
29/05/22 5:52:01,C,16,158
29/05/22 6:52:01,C,16,283
29/05/22 7:52:01,C,17,598
29/05/22 8:52:01,C,19,37
29/05/22 9:52:01,C,20,539
29/05/22 10:52:01,C,21,602
29/05/22 11:52:01,C,20,977
29/05/22 12:52:01,C,21,665
29/05/22 13:52:01,C,23,228
29/05/22 14:52:01,C,30,725
29/05/22 15:52:01,C,31,37
29/05/22 16:52:01,C,26,353
29/05/22 17:52:01,C,25,354
29/05/22 18:52:01,C,22,29
29/05/22 19:52:01,C,21,352
29/05/22 20:52:01,C,19,6
29/05/22 21:52:01,C,18,85
29/05/22 22:52:01,C,18,286
29/05/22 23:52:01,C,17,848
30/05/22 0:52:01,C,17,535
30/05/22 1:52:01,C,17,34
30/05/22 2:52:01,C,16,658
30/05/22 3:52:01,C,16,408
30/05/22 4:52:01,C,16,22
30/05/22 5:52:01,C,15,531
30/05/22 6:52:01,C,15,97
30/05/22 7:52:01,C,16,95
30/05/22 8:52:01,C,17,472
30/05/22 9:52:01,C,16,972
30/05/22 10:52:01,C,17,785
30/05/22 11:52:01,C,19,913
30/05/22 12:52:01,C,27,603
30/05/22 13:52:01,C,23,979
30/05/22 14:52:01,C,21,853
30/05/22 15:52:01,C,24,291
30/05/22 16:52:01,C,23,478
30/05/22 17:52:01,C,21,102
30/05/22 18:52:01,C,20,38
30/05/22 19:52:01,C,18,85
30/05/22 20:52:01,C,18,98
30/05/22 21:52:01,C,17,723
30/05/22 22:52:01,C,17,159
30/05/22 23:52:01,C,17,285
31/05/22 0:52:01,C,16,95
31/05/22 1:52:01,C,15,656
31/05/22 2:52:01,C,16,596
31/05/22 3:52:01,C,16,95
31/05/22 4:52:01,C,15,97
31/05/22 5:52:01,C,15,782
31/05/22 6:52:01,C,16,95
31/05/22 7:52:01,C,17,222
31/05/22 8:52:01,C,19,538
31/05/22 9:52:01,C,21,602
31/05/22 10:52:01,C,23,729
31/05/22 11:52:01,C,28,352
31/05/22 12:52:01,C,24,416
31/05/22 13:52:01,C,20,602
31/05/22 14:52:01,C,25,729
31/05/22 15:52:01,C,22,916
31/05/22 16:52:01,C,22,791
31/05/22 17:52:01,C,25,291
31/05/22 18:52:01,C,23,791
31/05/22 19:52:01,C,21,29
31/05/22 20:52:01,C,20,38
31/05/22 21:52:01,C,19,6
31/05/22 22:52:01,C,19,288
31/05/22 23:52:01,C,18,724
1/6/2022 0:52,C,17,785
1/6/2022 1:52,C,17,41
1/6/2022 2:52,C,17,472
1/6/2022 3:52,C,16,283
1/6/2022 4:52,C,16,658
1/6/2022 5:52,C,16,533
1/6/2022 6:52,C,15,155
1/6/2022 7:52,C,14,905
1/6/2022 8:52,C,20,289
1/6/2022 9:52,C,23,729
1/6/2022 10:52,C,25,541
1/6/2022 11:52,C,28,228
1/6/2022 12:52,C,26,978
1/6/2022 13:52,C,21,79
1/6/2022 14:52,C,21,915
1/6/2022 15:52,C,22,228
1/6/2022 16:52,C,24,354
1/6/2022 17:52,C,22,916
1/6/2022 18:52,C,19,726
1/6/2022 19:52,C,18,85
1/6/2022 20:52,C,17,472
1/6/2022 21:52,C,16,784
1/6/2022 22:52,C,15,782
1/6/2022 23:52,C,15,469
2/6/2022 0:52,C,14,717
2/6/2022 1:52,C,14,654
2/6/2022 2:52,C,14,216
2/6/2022 3:52,C,13,777
2/6/2022 4:52,C,14,9
2/6/2022 5:52,C,14,529
2/6/2022 6:52,C,14,404
2/6/2022 7:52,C,15,155
2/6/2022 8:52,C,16,471
2/6/2022 9:52,C,20,289
2/6/2022 10:52,C,25,854
2/6/2022 11:52,C,23,791
2/6/2022 12:52,C,28,852
2/6/2022 13:52,C,30,475
2/6/2022 14:52,C,31,786
2/6/2022 15:52,C,30,912
2/6/2022 16:52,C,29,476
2/6/2022 17:52,C,24,979
2/6/2022 18:52,C,21,665
2/6/2022 19:52,C,21,352
2/6/2022 20:52,C,18,975
2/6/2022 21:52,C,18,36
2/6/2022 22:52,C,16,658
2/6/2022 23:52,C,16,909
3/6/2022 0:52,C,15,719
3/6/2022 1:52,C,15,656
3/6/2022 2:52,C,15,281
3/6/2022 3:52,C,14,78
3/6/2022 4:52,C,13,84
3/6/2022 5:52,C,14,9
3/6/2022 6:52,C,14,717
3/6/2022 7:52,C,17,347
3/6/2022 8:52,C,21,728
3/6/2022 9:52,C,19,6
3/6/2022 10:52,C,22,603
3/6/2022 11:52,C,27,54
3/6/2022 12:52,C,30,35
3/6/2022 13:52,C,25,229
3/6/2022 14:52,C,27,291
3/6/2022 15:52,C,19,851
3/6/2022 16:52,C,24,604
3/6/2022 17:52,C,21,29
3/6/2022 18:52,C,22,353
3/6/2022 19:52,C,20,664
3/6/2022 20:52,C,19,225
3/6/2022 21:52,C,17,911
3/6/2022 22:52,C,17,97
3/6/2022 23:52,C,16,658
4/6/2022 0:52,C,15,97
4/6/2022 1:52,C,15,218
4/6/2022 2:52,C,15,782
4/6/2022 3:52,C,15,594
4/6/2022 4:52,C,14,529
4/6/2022 5:52,C,14,153
4/6/2022 6:52,C,14,592
4/6/2022 7:52,C,15,782
4/6/2022 8:52,C,18,724
4/6/2022 9:52,C,22,415
4/6/2022 10:52,C,18,474
4/6/2022 11:52,C,24,291
4/6/2022 12:52,C,25,354
4/6/2022 13:52,C,32,98
4/6/2022 14:52,C,34,94
4/6/2022 15:52,C,35,279
4/6/2022 16:52,C,37,336
4/6/2022 17:52,C,24,41
4/6/2022 18:52,C,22,603
4/6/2022 19:52,C,20,539
4/6/2022 20:52,C,18,411
4/6/2022 21:52,C,16,158
4/6/2022 22:52,C,14,905
4/6/2022 23:52,C,14,404
5/6/2022 0:52,C,14,466
5/6/2022 1:52,C,13,84
5/6/2022 2:52,C,14,905
5/6/2022 3:52,C,14,968
5/6/2022 4:52,C,14,466
5/6/2022 5:52,C,14,717
5/6/2022 6:52,C,15,3
5/6/2022 7:52,C,15,97
5/6/2022 8:52,C,18,537
5/6/2022 9:52,C,24,354
5/6/2022 10:52,C,25,541
5/6/2022 11:52,C,28,54
5/6/2022 12:52,C,32,971
5/6/2022 13:52,C,33,782
5/6/2022 14:52,C,36,27
5/6/2022 15:52,C,36,401
5/6/2022 16:52,C,36,838
5/6/2022 17:52,C,24,916
5/6/2022 18:52,C,23,979
5/6/2022 19:52,C,22,853
5/6/2022 20:52,C,18,537
5/6/2022 21:52,C,16,345
5/6/2022 22:52,C,15,155
5/6/2022 23:52,C,14,404
6/6/2022 0:52,C,14,404
6/6/2022 1:52,C,15,93
6/6/2022 2:52,C,13,589
6/6/2022 3:52,C,12,837
6/6/2022 4:52,C,13,401
6/6/2022 5:52,C,13,213
6/6/2022 6:52,C,13,151
6/6/2022 7:52,C,15,782
6/6/2022 8:52,C,18,224
6/6/2022 9:52,C,21,352
6/6/2022 10:52,C,27,915
6/6/2022 11:52,C,29,789
6/6/2022 12:52,C,29,601
6/6/2022 13:52,C,32,535
6/6/2022 14:52,C,35,404
6/6/2022 15:52,C,36,588
6/6/2022 16:52,C,31,99
6/6/2022 17:52,C,27,603
6/6/2022 18:52,C,24,229
6/6/2022 19:52,C,22,666
6/6/2022 20:52,C,21,352
6/6/2022 21:52,C,21,102
6/6/2022 22:52,C,20,164
6/6/2022 23:52,C,17,34
7/6/2022 0:52,C,18,286
7/6/2022 1:52,C,16,846
7/6/2022 2:52,C,15,469
7/6/2022 3:52,C,13,902
7/6/2022 4:52,C,13,213
7/6/2022 5:52,C,12,273
7/6/2022 6:52,C,13,589
7/6/2022 7:52,C,20,414
7/6/2022 8:52,C,24,229
7/6/2022 9:52,C,25,854
7/6/2022 10:52,C,29,726
7/6/2022 11:52,C,31,224
7/6/2022 12:52,C,34,843
7/6/2022 13:52,C,36,152
7/6/2022 14:52,C,37,149
7/6/2022 15:52,C,39,144
7/6/2022 16:52,C,39,268
7/6/2022 17:52,C,28,4
7/6/2022 18:52,C,25,916
7/6/2022 19:52,C,22,978
7/6/2022 20:52,C,20,476
7/6/2022 21:52,C,19,288
7/6/2022 22:52,C,19,663
7/6/2022 23:52,C,19,413
8/6/2022 0:52,C,18,161
8/6/2022 1:52,C,17,973
8/6/2022 2:52,C,17,785
8/6/2022 3:52,C,17,535
8/6/2022 4:52,C,17,785
8/6/2022 5:52,C,17,66
8/6/2022 6:52,C,17,66
8/6/2022 7:52,C,17,973
8/6/2022 8:52,C,18,537
8/6/2022 9:52,C,19,475
8/6/2022 10:52,C,20,727
8/6/2022 11:52,C,20,789
8/6/2022 12:52,C,21,227
8/6/2022 13:52,C,24,416
8/6/2022 14:52,C,23,791
8/6/2022 15:52,C,28,352
8/6/2022 16:52,C,21,978
8/6/2022 17:52,C,21,29
8/6/2022 18:52,C,21,165
8/6/2022 19:52,C,20,414
8/6/2022 20:52,C,19,6
8/6/2022 21:52,C,18,85
8/6/2022 22:52,C,18,474
8/6/2022 23:52,C,18,36
9/6/2022 0:52,C,17,973
9/6/2022 1:52,C,17,785
9/6/2022 2:52,C,17,535
9/6/2022 3:52,C,17,222
9/6/2022 4:52,C,17,34
9/6/2022 5:52,C,16,721
9/6/2022 6:52,C,16,721
9/6/2022 7:52,C,18,161
9/6/2022 8:52,C,20,289
9/6/2022 9:52,C,22,916
9/6/2022 10:52,C,26,791
9/6/2022 11:52,C,31,37
9/6/2022 12:52,C,33,533
9/6/2022 13:52,C,36,152
9/6/2022 14:52,C,36,962
9/6/2022 15:52,C,39,268
9/6/2022 16:52,C,40,265
9/6/2022 17:52,C,28,4
9/6/2022 18:52,C,25,979
9/6/2022 19:52,C,23,666
9/6/2022 20:52,C,21,978
9/6/2022 21:52,C,20,414
9/6/2022 22:52,C,19,726
9/6/2022 23:52,C,19,225
10/6/2022 0:52,C,19,225
10/6/2022 1:52,C,18,662
10/6/2022 2:52,C,17,848
10/6/2022 3:52,C,17,222
10/6/2022 4:52,C,18,161
10/6/2022 5:52,C,17,598
10/6/2022 6:52,C,18,349
10/6/2022 7:52,C,24,666
10/6/2022 8:52,C,27,416
10/6/2022 9:52,C,30,288
10/6/2022 10:52,C,35,155
10/6/2022 11:52,C,36,838
10/6/2022 12:52,C,40,576
10/6/2022 13:52,C,40,514
10/6/2022 14:52,C,41,386
10/6/2022 15:52,C,42,71
10/6/2022 16:52,C,42,755
10/6/2022 17:52,C,31,37
10/6/2022 18:52,C,29,39
10/6/2022 19:52,C,26,853
10/6/2022 20:52,C,24,166
10/6/2022 21:52,C,21,915
10/6/2022 22:52,C,20,602
10/6/2022 23:52,C,20,727
11/6/2022 0:52,C,19,726
11/6/2022 1:52,C,19,976
11/6/2022 2:52,C,19,288
11/6/2022 3:52,C,18,599
11/6/2022 4:52,C,18,161
11/6/2022 5:52,C,17,785
11/6/2022 6:52,C,17,472
11/6/2022 7:52,C,21,853
11/6/2022 8:52,C,26,41
11/6/2022 9:52,C,30,6
11/6/2022 10:52,C,33,845
11/6/2022 11:52,C,36,588
11/6/2022 12:52,C,37,523
11/6/2022 13:52,C,42,195
11/6/2022 14:52,C,44,374
11/6/2022 15:52,C,45,68
11/6/2022 16:52,C,44,249
11/6/2022 17:52,C,33,533
11/6/2022 18:52,C,31,287
11/6/2022 19:52,C,28,228
11/6/2022 20:52,C,25,541
11/6/2022 21:52,C,24,166
11/6/2022 22:52,C,22,603
11/6/2022 23:52,C,21,978
12/6/2022 0:52,C,20,852
12/6/2022 1:52,C,20,101
12/6/2022 2:52,C,19,851
12/6/2022 3:52,C,18,599
12/6/2022 4:52,C,18,286
12/6/2022 5:52,C,17,911
12/6/2022 6:52,C,18,912
12/6/2022 7:52,C,23,478
12/6/2022 8:52,C,27,228
12/6/2022 9:52,C,30,475
12/6/2022 10:52,C,33,533
12/6/2022 11:52,C,36,401
12/6/2022 12:52,C,39,268
12/6/2022 13:52,C,40,16
12/6/2022 14:52,C,41,51
12/6/2022 15:52,C,43,191
12/6/2022 16:52,C,43,814
12/6/2022 17:52,C,32,285
12/6/2022 18:52,C,30,85
12/6/2022 19:52,C,28,4
12/6/2022 20:52,C,24,854
12/6/2022 21:52,C,22,978
12/6/2022 22:52,C,22,165
12/6/2022 23:52,C,21,477
13/06/22 0:52:01,C,21,102
13/06/22 1:52:01,C,21,415
13/06/22 2:52:01,C,20,789
13/06/22 3:52:01,C,20,351
13/06/22 4:52:01,C,20,226
13/06/22 5:52:01,C,18,411
13/06/22 6:52:01,C,19,162
13/06/22 7:52:01,C,23,916
13/06/22 8:52:01,C,27,978
13/06/22 9:52:01,C,31,786
13/06/22 10:52:01,C,35,653
13/06/22 11:52:01,C,39,81
13/06/22 12:52:01,C,41,51
13/06/22 13:52:01,C,43,129
13/06/22 14:52:01,C,44,125
13/06/22 15:52:01,C,44,685
13/06/22 16:52:01,C,44,623
13/06/22 17:52:01,C,33,346
13/06/22 18:52:01,C,30,6
13/06/22 19:52:01,C,28,477
13/06/22 20:52:01,C,25,666
13/06/22 21:52:01,C,23,541
13/06/22 22:52:01,C,22,728
13/06/22 23:52:01,C,21,915
14/06/22 0:52:01,C,21,54
14/06/22 1:52:01,C,20,414
14/06/22 2:52:01,C,19,162
14/06/22 3:52:01,C,18,224
14/06/22 4:52:01,C,17,785
14/06/22 5:52:01,C,18,161
14/06/22 6:52:01,C,18,161
